"
stimulus_presentations_id","stimulus_block
","stimulus_block_name
","image_index
","image_name
","movie_frame_index
","duration
","start_time
","end_time
","start_frame
","end_frame
","is_change
","is_image_novel
","omitted
","movie_repeat
","flashes_since_change
","trials_id
","is_sham_change
","stimulus_name
","active
"
10360,3,natural_movie_one,-99,NaN,152,0.03335,4400.088536,4400.121886,263360,263361,False,<NA>,<NA>,6,5559,-99,False,natural_movie_one,False
10361,3,natural_movie_one,-99,NaN,153,0.03336,4400.121886,4400.155246,263362,263363,False,<NA>,<NA>,6,5560,-99,False,natural_movie_one,False
10362,3,natural_movie_one,-99,NaN,154,0.03343,4400.155246,4400.188676,263364,263365,False,<NA>,<NA>,6,5561,-99,False,natural_movie_one,False
10363,3,natural_movie_one,-99,NaN,155,0.03329,4400.188676,4400.221966,263366,263367,False,<NA>,<NA>,6,5562,-99,False,natural_movie_one,False
10364,3,natural_movie_one,-99,NaN,156,0.03336,4400.221966,4400.255326,263368,263369,False,<NA>,<NA>,6,5563,-99,False,natural_movie_one,False
10365,3,natural_movie_one,-99,NaN,157,0.03336,4400.255326,4400.288686,263370,263371,False,<NA>,<NA>,6,5564,-99,False,natural_movie_one,False
10366,3,natural_movie_one,-99,NaN,158,0.03335,4400.288686,4400.322036,263372,263373,False,<NA>,<NA>,6,5565,-99,False,natural_movie_one,False
10367,3,natural_movie_one,-99,NaN,159,0.03335,4400.322036,4400.355386,263374,263375,False,<NA>,<NA>,6,5566,-99,False,natural_movie_one,False
10368,3,natural_movie_one,-99,NaN,160,0.03338,4400.355386,4400.388766,263376,263377,False,<NA>,<NA>,6,5567,-99,False,natural_movie_one,False
10369,3,natural_movie_one,-99,NaN,161,0.03341,4400.388766,4400.422176,263378,263379,False,<NA>,<NA>,6,5568,-99,False,natural_movie_one,False
10370,3,natural_movie_one,-99,NaN,162,0.03336,4400.422176,4400.455536,263380,263381,False,<NA>,<NA>,6,5569,-99,False,natural_movie_one,False
10371,3,natural_movie_one,-99,NaN,163,0.03332,4400.455536,4400.488856,263382,263383,False,<NA>,<NA>,6,5570,-99,False,natural_movie_one,False
10372,3,natural_movie_one,-99,NaN,164,0.03335,4400.488856,4400.522206,263384,263385,False,<NA>,<NA>,6,5571,-99,False,natural_movie_one,False
10373,3,natural_movie_one,-99,NaN,165,0.03336,4400.522206,4400.555566,263386,263387,False,<NA>,<NA>,6,5572,-99,False,natural_movie_one,False
10374,3,natural_movie_one,-99,NaN,166,0.03337,4400.555566,4400.588936,263388,263389,False,<NA>,<NA>,6,5573,-99,False,natural_movie_one,False
10375,3,natural_movie_one,-99,NaN,167,0.03335,4400.588936,4400.622286,263390,263391,False,<NA>,<NA>,6,5574,-99,False,natural_movie_one,False
10376,3,natural_movie_one,-99,NaN,168,0.03336,4400.622286,4400.655646,263392,263393,False,<NA>,<NA>,6,5575,-99,False,natural_movie_one,False
10377,3,natural_movie_one,-99,NaN,169,0.03336,4400.655646,4400.689006,263394,263395,False,<NA>,<NA>,6,5576,-99,False,natural_movie_one,False
10378,3,natural_movie_one,-99,NaN,170,0.03335,4400.689006,4400.722356,263396,263397,False,<NA>,<NA>,6,5577,-99,False,natural_movie_one,False
10379,3,natural_movie_one,-99,NaN,171,0.03337,4400.722356,4400.755726,263398,263399,False,<NA>,<NA>,6,5578,-99,False,natural_movie_one,False
10380,3,natural_movie_one,-99,NaN,172,0.03343,4400.755726,4400.789156,263400,263401,False,<NA>,<NA>,6,5579,-99,False,natural_movie_one,False
10381,3,natural_movie_one,-99,NaN,173,0.03329,4400.789156,4400.822446,263402,263403,False,<NA>,<NA>,6,5580,-99,False,natural_movie_one,False
10382,3,natural_movie_one,-99,NaN,174,0.03342,4400.822446,4400.855866,263404,263405,False,<NA>,<NA>,6,5581,-99,False,natural_movie_one,False
10383,3,natural_movie_one,-99,NaN,175,0.03330,4400.855866,4400.889166,263406,263407,False,<NA>,<NA>,6,5582,-99,False,natural_movie_one,False
10384,3,natural_movie_one,-99,NaN,176,0.03336,4400.889166,4400.922526,263408,263409,False,<NA>,<NA>,6,5583,-99,False,natural_movie_one,False
10385,3,natural_movie_one,-99,NaN,177,0.03338,4400.922526,4400.955906,263410,263411,False,<NA>,<NA>,6,5584,-99,False,natural_movie_one,False
10386,3,natural_movie_one,-99,NaN,178,0.03335,4400.955906,4400.989256,263412,263413,False,<NA>,<NA>,6,5585,-99,False,natural_movie_one,False
10387,3,natural_movie_one,-99,NaN,179,0.03336,4400.989256,4401.022616,263414,263415,False,<NA>,<NA>,6,5586,-99,False,natural_movie_one,False
10388,3,natural_movie_one,-99,NaN,180,0.03339,4401.022616,4401.056006,263416,263417,False,<NA>,<NA>,6,5587,-99,False,natural_movie_one,False
10389,3,natural_movie_one,-99,NaN,181,0.03340,4401.056006,4401.089406,263418,263419,False,<NA>,<NA>,6,5588,-99,False,natural_movie_one,False
10390,3,natural_movie_one,-99,NaN,182,0.03333,4401.089406,4401.122736,263420,263421,False,<NA>,<NA>,6,5589,-99,False,natural_movie_one,False
10391,3,natural_movie_one,-99,NaN,183,0.03338,4401.122736,4401.156116,263422,263423,False,<NA>,<NA>,6,5590,-99,False,natural_movie_one,False
10392,3,natural_movie_one,-99,NaN,184,0.03332,4401.156116,4401.189436,263424,263425,False,<NA>,<NA>,6,5591,-99,False,natural_movie_one,False
10393,3,natural_movie_one,-99,NaN,185,0.03335,4401.189436,4401.222786,263426,263427,False,<NA>,<NA>,6,5592,-99,False,natural_movie_one,False
10394,3,natural_movie_one,-99,NaN,186,0.03335,4401.222786,4401.256136,263428,263429,False,<NA>,<NA>,6,5593,-99,False,natural_movie_one,False
10395,3,natural_movie_one,-99,NaN,187,0.03337,4401.256136,4401.289506,263430,263431,False,<NA>,<NA>,6,5594,-99,False,natural_movie_one,False
10396,3,natural_movie_one,-99,NaN,188,0.03336,4401.289506,4401.322866,263432,263433,False,<NA>,<NA>,6,5595,-99,False,natural_movie_one,False
10397,3,natural_movie_one,-99,NaN,189,0.03332,4401.322866,4401.356186,263434,263435,False,<NA>,<NA>,6,5596,-99,False,natural_movie_one,False
10398,3,natural_movie_one,-99,NaN,190,0.03346,4401.356186,4401.389646,263436,263437,False,<NA>,<NA>,6,5597,-99,False,natural_movie_one,False
10399,3,natural_movie_one,-99,NaN,191,0.03329,4401.389646,4401.422936,263438,263439,False,<NA>,<NA>,6,5598,-99,False,natural_movie_one,False
10400,3,natural_movie_one,-99,NaN,192,0.03337,4401.422936,4401.456306,263440,263441,False,<NA>,<NA>,6,5599,-99,False,natural_movie_one,False
10401,3,natural_movie_one,-99,NaN,193,0.03334,4401.456306,4401.489646,263442,263443,False,<NA>,<NA>,6,5600,-99,False,natural_movie_one,False
10402,3,natural_movie_one,-99,NaN,194,0.03337,4401.489646,4401.523016,263444,263445,False,<NA>,<NA>,6,5601,-99,False,natural_movie_one,False
10403,3,natural_movie_one,-99,NaN,195,0.03335,4401.523016,4401.556366,263446,263447,False,<NA>,<NA>,6,5602,-99,False,natural_movie_one,False
10404,3,natural_movie_one,-99,NaN,196,0.03337,4401.556366,4401.589736,263448,263449,False,<NA>,<NA>,6,5603,-99,False,natural_movie_one,False
10405,3,natural_movie_one,-99,NaN,197,0.03336,4401.589736,4401.623096,263450,263451,False,<NA>,<NA>,6,5604,-99,False,natural_movie_one,False
10406,3,natural_movie_one,-99,NaN,198,0.03343,4401.623096,4401.656526,263452,263453,False,<NA>,<NA>,6,5605,-99,False,natural_movie_one,False
10407,3,natural_movie_one,-99,NaN,199,0.03335,4401.656526,4401.689876,263454,263455,False,<NA>,<NA>,6,5606,-99,False,natural_movie_one,False
10408,3,natural_movie_one,-99,NaN,200,0.03334,4401.689876,4401.723216,263456,263457,False,<NA>,<NA>,6,5607,-99,False,natural_movie_one,False
10409,3,natural_movie_one,-99,NaN,201,0.03334,4401.723216,4401.756556,263458,263459,False,<NA>,<NA>,6,5608,-99,False,natural_movie_one,False
10410,3,natural_movie_one,-99,NaN,202,0.03336,4401.756556,4401.789916,263460,263461,False,<NA>,<NA>,6,5609,-99,False,natural_movie_one,False
10411,3,natural_movie_one,-99,NaN,203,0.03335,4401.789916,4401.823266,263462,263463,False,<NA>,<NA>,6,5610,-99,False,natural_movie_one,False
10412,3,natural_movie_one,-99,NaN,204,0.03336,4401.823266,4401.856626,263464,263465,False,<NA>,<NA>,6,5611,-99,False,natural_movie_one,False
10413,3,natural_movie_one,-99,NaN,205,0.03337,4401.856626,4401.889996,263466,263467,False,<NA>,<NA>,6,5612,-99,False,natural_movie_one,False
10414,3,natural_movie_one,-99,NaN,206,0.03335,4401.889996,4401.923346,263468,263469,False,<NA>,<NA>,6,5613,-99,False,natural_movie_one,False
10415,3,natural_movie_one,-99,NaN,207,0.03333,4401.923346,4401.956676,263470,263471,False,<NA>,<NA>,6,5614,-99,False,natural_movie_one,False
10416,3,natural_movie_one,-99,NaN,208,0.03341,4401.956676,4401.990086,263472,263473,False,<NA>,<NA>,6,5615,-99,False,natural_movie_one,False
10417,3,natural_movie_one,-99,NaN,209,0.03337,4401.990086,4402.023456,263474,263475,False,<NA>,<NA>,6,5616,-99,False,natural_movie_one,False
10418,3,natural_movie_one,-99,NaN,210,0.03335,4402.023456,4402.056806,263476,263477,False,<NA>,<NA>,6,5617,-99,False,natural_movie_one,False
10419,3,natural_movie_one,-99,NaN,211,0.03335,4402.056806,4402.090156,263478,263479,False,<NA>,<NA>,6,5618,-99,False,natural_movie_one,False
10420,3,natural_movie_one,-99,NaN,212,0.03337,4402.090156,4402.123526,263480,263481,False,<NA>,<NA>,6,5619,-99,False,natural_movie_one,False
10421,3,natural_movie_one,-99,NaN,213,0.03342,4402.123526,4402.156946,263482,263483,False,<NA>,<NA>,6,5620,-99,False,natural_movie_one,False
10422,3,natural_movie_one,-99,NaN,214,0.03335,4402.156946,4402.190296,263484,263485,False,<NA>,<NA>,6,5621,-99,False,natural_movie_one,False
10423,3,natural_movie_one,-99,NaN,215,0.03338,4402.190296,4402.223676,263486,263487,False,<NA>,<NA>,6,5622,-99,False,natural_movie_one,False
10424,3,natural_movie_one,-99,NaN,216,0.03335,4402.223676,4402.257026,263488,263489,False,<NA>,<NA>,6,5623,-99,False,natural_movie_one,False
10425,3,natural_movie_one,-99,NaN,217,0.03332,4402.257026,4402.290346,263490,263491,False,<NA>,<NA>,6,5624,-99,False,natural_movie_one,False
10426,3,natural_movie_one,-99,NaN,218,0.03340,4402.290346,4402.323746,263492,263493,False,<NA>,<NA>,6,5625,-99,False,natural_movie_one,False
10427,3,natural_movie_one,-99,NaN,219,0.03332,4402.323746,4402.357066,263494,263495,False,<NA>,<NA>,6,5626,-99,False,natural_movie_one,False
10428,3,natural_movie_one,-99,NaN,220,0.03336,4402.357066,4402.390426,263496,263497,False,<NA>,<NA>,6,5627,-99,False,natural_movie_one,False
10429,3,natural_movie_one,-99,NaN,221,0.03337,4402.390426,4402.423796,263498,263499,False,<NA>,<NA>,6,5628,-99,False,natural_movie_one,False
10430,3,natural_movie_one,-99,NaN,222,0.03336,4402.423796,4402.457156,263500,263501,False,<NA>,<NA>,6,5629,-99,False,natural_movie_one,False
10431,3,natural_movie_one,-99,NaN,223,0.03332,4402.457156,4402.490476,263502,263503,False,<NA>,<NA>,6,5630,-99,False,natural_movie_one,False
10432,3,natural_movie_one,-99,NaN,224,0.03338,4402.490476,4402.523856,263504,263505,False,<NA>,<NA>,6,5631,-99,False,natural_movie_one,False
10433,3,natural_movie_one,-99,NaN,225,0.03335,4402.523856,4402.557206,263506,263507,False,<NA>,<NA>,6,5632,-99,False,natural_movie_one,False
10434,3,natural_movie_one,-99,NaN,226,0.03336,4402.557206,4402.590566,263508,263509,False,<NA>,<NA>,6,5633,-99,False,natural_movie_one,False
10435,3,natural_movie_one,-99,NaN,227,0.03340,4402.590566,4402.623966,263510,263511,False,<NA>,<NA>,6,5634,-99,False,natural_movie_one,False
10436,3,natural_movie_one,-99,NaN,228,0.03339,4402.623966,4402.657356,263512,263513,False,<NA>,<NA>,6,5635,-99,False,natural_movie_one,False
10437,3,natural_movie_one,-99,NaN,229,0.03333,4402.657356,4402.690686,263514,263515,False,<NA>,<NA>,6,5636,-99,False,natural_movie_one,False
10438,3,natural_movie_one,-99,NaN,230,0.03338,4402.690686,4402.724066,263516,263517,False,<NA>,<NA>,6,5637,-99,False,natural_movie_one,False
10439,3,natural_movie_one,-99,NaN,231,0.03334,4402.724066,4402.757406,263518,263519,False,<NA>,<NA>,6,5638,-99,False,natural_movie_one,False
10440,3,natural_movie_one,-99,NaN,232,0.03335,4402.757406,4402.790756,263520,263521,False,<NA>,<NA>,6,5639,-99,False,natural_movie_one,False
10441,3,natural_movie_one,-99,NaN,233,0.03335,4402.790756,4402.824106,263522,263523,False,<NA>,<NA>,6,5640,-99,False,natural_movie_one,False
10442,3,natural_movie_one,-99,NaN,234,0.03336,4402.824106,4402.857466,263524,263525,False,<NA>,<NA>,6,5641,-99,False,natural_movie_one,False
10443,3,natural_movie_one,-99,NaN,235,0.03344,4402.857466,4402.890906,263526,263527,False,<NA>,<NA>,6,5642,-99,False,natural_movie_one,False
10444,3,natural_movie_one,-99,NaN,236,0.03327,4402.890906,4402.924176,263528,263529,False,<NA>,<NA>,6,5643,-99,False,natural_movie_one,False
10445,3,natural_movie_one,-99,NaN,237,0.03337,4402.924176,4402.957546,263530,263531,False,<NA>,<NA>,6,5644,-99,False,natural_movie_one,False
10446,3,natural_movie_one,-99,NaN,238,0.03339,4402.957546,4402.990936,263532,263533,False,<NA>,<NA>,6,5645,-99,False,natural_movie_one,False
10447,3,natural_movie_one,-99,NaN,239,0.03333,4402.990936,4403.024266,263534,263535,False,<NA>,<NA>,6,5646,-99,False,natural_movie_one,False
10448,3,natural_movie_one,-99,NaN,240,0.03342,4403.024266,4403.057686,263536,263537,False,<NA>,<NA>,6,5647,-99,False,natural_movie_one,False
10449,3,natural_movie_one,-99,NaN,241,0.03339,4403.057686,4403.091076,263538,263539,False,<NA>,<NA>,6,5648,-99,False,natural_movie_one,False
10450,3,natural_movie_one,-99,NaN,242,0.03336,4403.091076,4403.124436,263540,263541,False,<NA>,<NA>,6,5649,-99,False,natural_movie_one,False
10451,3,natural_movie_one,-99,NaN,243,0.03331,4403.124436,4403.157746,263542,263543,False,<NA>,<NA>,6,5650,-99,False,natural_movie_one,False
10452,3,natural_movie_one,-99,NaN,244,0.03329,4403.157746,4403.191036,263544,263545,False,<NA>,<NA>,6,5651,-99,False,natural_movie_one,False
10453,3,natural_movie_one,-99,NaN,245,0.03339,4403.191036,4403.224426,263546,263547,False,<NA>,<NA>,6,5652,-99,False,natural_movie_one,False
10454,3,natural_movie_one,-99,NaN,246,0.03342,4403.224426,4403.257846,263548,263549,False,<NA>,<NA>,6,5653,-99,False,natural_movie_one,False
10455,3,natural_movie_one,-99,NaN,247,0.03335,4403.257846,4403.291196,263550,263551,False,<NA>,<NA>,6,5654,-99,False,natural_movie_one,False
10456,3,natural_movie_one,-99,NaN,248,0.03338,4403.291196,4403.324576,263552,263553,False,<NA>,<NA>,6,5655,-99,False,natural_movie_one,False
10457,3,natural_movie_one,-99,NaN,249,0.03332,4403.324576,4403.357896,263554,263555,False,<NA>,<NA>,6,5656,-99,False,natural_movie_one,False
10458,3,natural_movie_one,-99,NaN,250,0.03336,4403.357896,4403.391256,263556,263557,False,<NA>,<NA>,6,5657,-99,False,natural_movie_one,False
10459,3,natural_movie_one,-99,NaN,251,0.03334,4403.391256,4403.424596,263558,263559,False,<NA>,<NA>,6,5658,-99,False,natural_movie_one,False
10460,3,natural_movie_one,-99,NaN,252,0.03334,4403.424596,4403.457936,263560,263561,False,<NA>,<NA>,6,5659,-99,False,natural_movie_one,False
10461,3,natural_movie_one,-99,NaN,253,0.03336,4403.457936,4403.491296,263562,263563,False,<NA>,<NA>,6,5660,-99,False,natural_movie_one,False
10462,3,natural_movie_one,-99,NaN,254,0.03339,4403.491296,4403.524686,263564,263565,False,<NA>,<NA>,6,5661,-99,False,natural_movie_one,False
10463,3,natural_movie_one,-99,NaN,255,0.03334,4403.524686,4403.558026,263566,263567,False,<NA>,<NA>,6,5662,-99,False,natural_movie_one,False
10464,3,natural_movie_one,-99,NaN,256,0.03335,4403.558026,4403.591376,263568,263569,False,<NA>,<NA>,6,5663,-99,False,natural_movie_one,False
10465,3,natural_movie_one,-99,NaN,257,0.03338,4403.591376,4403.624756,263570,263571,False,<NA>,<NA>,6,5664,-99,False,natural_movie_one,False
10466,3,natural_movie_one,-99,NaN,258,0.03341,4403.624756,4403.658166,263572,263573,False,<NA>,<NA>,6,5665,-99,False,natural_movie_one,False
10467,3,natural_movie_one,-99,NaN,259,0.03331,4403.658166,4403.691476,263574,263575,False,<NA>,<NA>,6,5666,-99,False,natural_movie_one,False
10468,3,natural_movie_one,-99,NaN,260,0.03336,4403.691476,4403.724836,263576,263577,False,<NA>,<NA>,6,5667,-99,False,natural_movie_one,False
10469,3,natural_movie_one,-99,NaN,261,0.03342,4403.724836,4403.758256,263578,263579,False,<NA>,<NA>,6,5668,-99,False,natural_movie_one,False
10470,3,natural_movie_one,-99,NaN,262,0.03335,4403.758256,4403.791606,263580,263581,False,<NA>,<NA>,6,5669,-99,False,natural_movie_one,False
10471,3,natural_movie_one,-99,NaN,263,0.03335,4403.791606,4403.824956,263582,263583,False,<NA>,<NA>,6,5670,-99,False,natural_movie_one,False
10472,3,natural_movie_one,-99,NaN,264,0.03336,4403.824956,4403.858316,263584,263585,False,<NA>,<NA>,6,5671,-99,False,natural_movie_one,False
10473,3,natural_movie_one,-99,NaN,265,0.03334,4403.858316,4403.891656,263586,263587,False,<NA>,<NA>,6,5672,-99,False,natural_movie_one,False
10474,3,natural_movie_one,-99,NaN,266,0.03335,4403.891656,4403.925006,263588,263589,False,<NA>,<NA>,6,5673,-99,False,natural_movie_one,False
10475,3,natural_movie_one,-99,NaN,267,0.03335,4403.925006,4403.958356,263590,263591,False,<NA>,<NA>,6,5674,-99,False,natural_movie_one,False
10476,3,natural_movie_one,-99,NaN,268,0.03337,4403.958356,4403.991726,263592,263593,False,<NA>,<NA>,6,5675,-99,False,natural_movie_one,False
10477,3,natural_movie_one,-99,NaN,269,0.03337,4403.991726,4404.025096,263594,263595,False,<NA>,<NA>,6,5676,-99,False,natural_movie_one,False
10478,3,natural_movie_one,-99,NaN,270,0.03333,4404.025096,4404.058426,263596,263597,False,<NA>,<NA>,6,5677,-99,False,natural_movie_one,False
10479,3,natural_movie_one,-99,NaN,271,0.03336,4404.058426,4404.091786,263598,263599,False,<NA>,<NA>,6,5678,-99,False,natural_movie_one,False
10480,3,natural_movie_one,-99,NaN,272,0.03336,4404.091786,4404.125146,263600,263601,False,<NA>,<NA>,6,5679,-99,False,natural_movie_one,False
10481,3,natural_movie_one,-99,NaN,273,0.03343,4404.125146,4404.158576,263602,263603,False,<NA>,<NA>,6,5680,-99,False,natural_movie_one,False
10482,3,natural_movie_one,-99,NaN,274,0.03331,4404.158576,4404.191886,263604,263605,False,<NA>,<NA>,6,5681,-99,False,natural_movie_one,False
10483,3,natural_movie_one,-99,NaN,275,0.03341,4404.191886,4404.225296,263606,263607,False,<NA>,<NA>,6,5682,-99,False,natural_movie_one,False
10484,3,natural_movie_one,-99,NaN,276,0.03335,4404.225296,4404.258646,263608,263609,False,<NA>,<NA>,6,5683,-99,False,natural_movie_one,False
10485,3,natural_movie_one,-99,NaN,277,0.03333,4404.258646,4404.291976,263610,263611,False,<NA>,<NA>,6,5684,-99,False,natural_movie_one,False
10486,3,natural_movie_one,-99,NaN,278,0.03335,4404.291976,4404.325326,263612,263613,False,<NA>,<NA>,6,5685,-99,False,natural_movie_one,False
10487,3,natural_movie_one,-99,NaN,279,0.03335,4404.325326,4404.358676,263614,263615,False,<NA>,<NA>,6,5686,-99,False,natural_movie_one,False
10488,3,natural_movie_one,-99,NaN,280,0.03336,4404.358676,4404.392036,263616,263617,False,<NA>,<NA>,6,5687,-99,False,natural_movie_one,False
10489,3,natural_movie_one,-99,NaN,281,0.03336,4404.392036,4404.425396,263618,263619,False,<NA>,<NA>,6,5688,-99,False,natural_movie_one,False
10490,3,natural_movie_one,-99,NaN,282,0.03336,4404.425396,4404.458756,263620,263621,False,<NA>,<NA>,6,5689,-99,False,natural_movie_one,False
10491,3,natural_movie_one,-99,NaN,283,0.03336,4404.458756,4404.492116,263622,263623,False,<NA>,<NA>,6,5690,-99,False,natural_movie_one,False
10492,3,natural_movie_one,-99,NaN,284,0.03335,4404.492116,4404.525466,263624,263625,False,<NA>,<NA>,6,5691,-99,False,natural_movie_one,False
10493,3,natural_movie_one,-99,NaN,285,0.03336,4404.525466,4404.558826,263626,263627,False,<NA>,<NA>,6,5692,-99,False,natural_movie_one,False
10494,3,natural_movie_one,-99,NaN,286,0.03336,4404.558826,4404.592186,263628,263629,False,<NA>,<NA>,6,5693,-99,False,natural_movie_one,False
10495,3,natural_movie_one,-99,NaN,287,0.03336,4404.592186,4404.625546,263630,263631,False,<NA>,<NA>,6,5694,-99,False,natural_movie_one,False
10496,3,natural_movie_one,-99,NaN,288,0.03344,4404.625546,4404.658986,263632,263633,False,<NA>,<NA>,6,5695,-99,False,natural_movie_one,False
10497,3,natural_movie_one,-99,NaN,289,0.03330,4404.658986,4404.692286,263634,263635,False,<NA>,<NA>,6,5696,-99,False,natural_movie_one,False
10498,3,natural_movie_one,-99,NaN,290,0.03341,4404.692286,4404.725696,263636,263637,False,<NA>,<NA>,6,5697,-99,False,natural_movie_one,False
10499,3,natural_movie_one,-99,NaN,291,0.03331,4404.725696,4404.759006,263638,263639,False,<NA>,<NA>,6,5698,-99,False,natural_movie_one,False
10500,3,natural_movie_one,-99,NaN,292,0.03334,4404.759006,4404.792346,263640,263641,False,<NA>,<NA>,6,5699,-99,False,natural_movie_one,False
10501,3,natural_movie_one,-99,NaN,293,0.03342,4404.792346,4404.825766,263642,263643,False,<NA>,<NA>,6,5700,-99,False,natural_movie_one,False
10502,3,natural_movie_one,-99,NaN,294,0.03334,4404.825766,4404.859106,263644,263645,False,<NA>,<NA>,6,5701,-99,False,natural_movie_one,False
10503,3,natural_movie_one,-99,NaN,295,0.03334,4404.859106,4404.892446,263646,263647,False,<NA>,<NA>,6,5702,-99,False,natural_movie_one,False
10504,3,natural_movie_one,-99,NaN,296,0.03336,4404.892446,4404.925806,263648,263649,False,<NA>,<NA>,6,5703,-99,False,natural_movie_one,False
10505,3,natural_movie_one,-99,NaN,297,0.03343,4404.925806,4404.959236,263650,263651,False,<NA>,<NA>,6,5704,-99,False,natural_movie_one,False
10506,3,natural_movie_one,-99,NaN,298,0.03328,4404.959236,4404.992516,263652,263653,False,<NA>,<NA>,6,5705,-99,False,natural_movie_one,False
10507,3,natural_movie_one,-99,NaN,299,0.03347,4404.992516,4405.025986,263654,263655,False,<NA>,<NA>,6,5706,-99,False,natural_movie_one,False
10508,3,natural_movie_one,-99,NaN,300,0.03332,4405.025986,4405.059306,263656,263657,False,<NA>,<NA>,6,5707,-99,False,natural_movie_one,False
10509,3,natural_movie_one,-99,NaN,301,0.03338,4405.059306,4405.092686,263658,263659,False,<NA>,<NA>,6,5708,-99,False,natural_movie_one,False
10510,3,natural_movie_one,-99,NaN,302,0.03347,4405.092686,4405.126156,263660,263661,False,<NA>,<NA>,6,5709,-99,False,natural_movie_one,False
10511,3,natural_movie_one,-99,NaN,303,0.03324,4405.126156,4405.159396,263662,263663,False,<NA>,<NA>,6,5710,-99,False,natural_movie_one,False
10512,3,natural_movie_one,-99,NaN,304,0.03330,4405.159396,4405.192696,263664,263665,False,<NA>,<NA>,6,5711,-99,False,natural_movie_one,False
10513,3,natural_movie_one,-99,NaN,305,0.03342,4405.192696,4405.226116,263666,263667,False,<NA>,<NA>,6,5712,-99,False,natural_movie_one,False
10514,3,natural_movie_one,-99,NaN,306,0.03332,4405.226116,4405.259436,263668,263669,False,<NA>,<NA>,6,5713,-99,False,natural_movie_one,False
10515,3,natural_movie_one,-99,NaN,307,0.03332,4405.259436,4405.292756,263670,263671,False,<NA>,<NA>,6,5714,-99,False,natural_movie_one,False
10516,3,natural_movie_one,-99,NaN,308,0.03345,4405.292756,4405.326206,263672,263673,False,<NA>,<NA>,6,5715,-99,False,natural_movie_one,False
10517,3,natural_movie_one,-99,NaN,309,0.03336,4405.326206,4405.359566,263674,263675,False,<NA>,<NA>,6,5716,-99,False,natural_movie_one,False
10518,3,natural_movie_one,-99,NaN,310,0.03333,4405.359566,4405.392896,263676,263677,False,<NA>,<NA>,6,5717,-99,False,natural_movie_one,False
10519,3,natural_movie_one,-99,NaN,311,0.03337,4405.392896,4405.426266,263678,263679,False,<NA>,<NA>,6,5718,-99,False,natural_movie_one,False
10520,3,natural_movie_one,-99,NaN,312,0.03332,4405.426266,4405.459586,263680,263681,False,<NA>,<NA>,6,5719,-99,False,natural_movie_one,False
10521,3,natural_movie_one,-99,NaN,313,0.03335,4405.459586,4405.492936,263682,263683,False,<NA>,<NA>,6,5720,-99,False,natural_movie_one,False
10522,3,natural_movie_one,-99,NaN,314,0.03334,4405.492936,4405.526276,263684,263685,False,<NA>,<NA>,6,5721,-99,False,natural_movie_one,False
10523,3,natural_movie_one,-99,NaN,315,0.03337,4405.526276,4405.559646,263686,263687,False,<NA>,<NA>,6,5722,-99,False,natural_movie_one,False
10524,3,natural_movie_one,-99,NaN,316,0.03336,4405.559646,4405.593006,263688,263689,False,<NA>,<NA>,6,5723,-99,False,natural_movie_one,False
10525,3,natural_movie_one,-99,NaN,317,0.03334,4405.593006,4405.626346,263690,263691,False,<NA>,<NA>,6,5724,-99,False,natural_movie_one,False
10526,3,natural_movie_one,-99,NaN,318,0.03337,4405.626346,4405.659716,263692,263693,False,<NA>,<NA>,6,5725,-99,False,natural_movie_one,False
10527,3,natural_movie_one,-99,NaN,319,0.03343,4405.659716,4405.693146,263694,263695,False,<NA>,<NA>,6,5726,-99,False,natural_movie_one,False
10528,3,natural_movie_one,-99,NaN,320,0.03330,4405.693146,4405.726446,263696,263697,False,<NA>,<NA>,6,5727,-99,False,natural_movie_one,False
10529,3,natural_movie_one,-99,NaN,321,0.03343,4405.726446,4405.759876,263698,263699,False,<NA>,<NA>,6,5728,-99,False,natural_movie_one,False
10530,3,natural_movie_one,-99,NaN,322,0.03329,4405.759876,4405.793166,263700,263701,False,<NA>,<NA>,6,5729,-99,False,natural_movie_one,False
10531,3,natural_movie_one,-99,NaN,323,0.03335,4405.793166,4405.826516,263702,263703,False,<NA>,<NA>,6,5730,-99,False,natural_movie_one,False
10532,3,natural_movie_one,-99,NaN,324,0.03338,4405.826516,4405.859896,263704,263705,False,<NA>,<NA>,6,5731,-99,False,natural_movie_one,False
10533,3,natural_movie_one,-99,NaN,325,0.03336,4405.859896,4405.893256,263706,263707,False,<NA>,<NA>,6,5732,-99,False,natural_movie_one,False
10534,3,natural_movie_one,-99,NaN,326,0.03336,4405.893256,4405.926616,263708,263709,False,<NA>,<NA>,6,5733,-99,False,natural_movie_one,False
10535,3,natural_movie_one,-99,NaN,327,0.03346,4405.926616,4405.960076,263710,263711,False,<NA>,<NA>,6,5734,-99,False,natural_movie_one,False
10536,3,natural_movie_one,-99,NaN,328,0.03335,4405.960076,4405.993426,263712,263713,False,<NA>,<NA>,6,5735,-99,False,natural_movie_one,False
10537,3,natural_movie_one,-99,NaN,329,0.03335,4405.993426,4406.026776,263714,263715,False,<NA>,<NA>,6,5736,-99,False,natural_movie_one,False
10538,3,natural_movie_one,-99,NaN,330,0.03335,4406.026776,4406.060126,263716,263717,False,<NA>,<NA>,6,5737,-99,False,natural_movie_one,False
10539,3,natural_movie_one,-99,NaN,331,0.03333,4406.060126,4406.093456,263718,263719,False,<NA>,<NA>,6,5738,-99,False,natural_movie_one,False
