timestamps,cell_specimen_id,dff,session_type,behavior_session_id,cre_line,pupil_area,speed
315.74417,1086489601,-0.043701988,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3181.0706,-0.14408332
315.77646,1086489601,0.057134707,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3456.7363,-0.4853644
315.80878,1086489601,0.031162495,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3603.3987,-0.64316356
315.84106,1086489601,0.035096392,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3833.8792,-0.5319032
315.87338,1086489601,0.027859738,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3573.0227,-0.20786378
315.90567,1086489601,-0.02552063,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3438.412,0.18542412
315.938,1086489601,-0.11741215,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3433.1086,0.503669
315.97028,1086489601,-0.00878184,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3398.329,0.61192685
316.0026,1086489601,0.09555859,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3431.1228,0.44764212
316.03488,1086489601,0.10229507,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3407.3982,0.08730501
316.0672,1086489601,0.122046866,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3285.02,-0.29546922
316.0995,1086489601,0.010215013,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3203.3806,-0.54387873
316.1318,1086489601,-0.06571146,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3052.6245,-0.5866617
316.16412,1086489601,0.1045775,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2825.5159,-0.44751456
316.1964,1086489601,-0.056789897,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2772.9612,-0.19961566
316.22873,1086489601,-0.00994201,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2787.2524,0.104078636
316.26102,1086489601,-0.012386499,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2796.0479,0.40546837
316.29333,1086489601,-0.06259679,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2793.6802,0.60994315
316.32562,1086489601,-0.020766135,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2724.1787,0.6039122
316.35794,1086489601,-0.06505512,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2702.683,0.36548454
316.39023,1086489601,-0.017943736,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2605.0762,0.020536633
316.42255,1086489601,0.009817392,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2717.758,-0.2695519
316.45483,1086489601,-0.014504026,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2659.6072,-0.39520264
316.48715,1086489601,-0.02385492,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2937.6064,-0.29539546
316.51944,1086489601,0.031043222,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2986.9592,-0.0076604392
316.55176,1086489601,0.009144713,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3089.5525,0.29537818
316.58405,1086489601,-0.12178562,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3263.3079,0.41967118
316.61636,1086489601,0.043978654,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3348.8438,0.3164654
316.64868,1086489601,0.017452797,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3377.4248,0.07546723
316.68097,1086489601,-0.022203634,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3034.3508,-0.1716143
316.7133,1086489601,0.025931424,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2947.7834,-0.31853992
316.74557,1086489601,0.15296592,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3134.7043,-0.30265304
316.7779,1086489601,0.14288592,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3120.2112,-0.154051
316.81018,1086489601,-0.012393552,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3028.7842,0.010626501
316.8425,1086489601,0.23211645,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3005.9377,0.09551526
316.8748,1086489601,0.02688923,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2960.0964,0.08182646
316.9071,1086489601,0.095740676,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2975.8723,0.0359019
316.9394,1086489601,0.06573233,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3261.4868,0.045695346
316.9717,1086489601,0.20192817,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3258.864,0.13179669
317.004,1086489601,0.10430099,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3224.3994,0.2034937
317.03632,1086489601,0.04781811,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3295.5308,0.1297576
317.06863,1086489601,-0.0015715107,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3264.2085,-0.097965546
317.10092,1086489601,0.004672654,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3069.2732,-0.3521521
317.13324,1086489601,-0.07328345,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3097.0764,-0.48118383
317.16553,1086489601,0.0009763959,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3205.8372,-0.43174013
317.1978,1086489601,-0.04763224,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3170.6255,-0.28236791
317.23013,1086489601,0.047713526,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3223.3584,-0.15248156
317.26245,1086489601,0.05645391,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3200.725,-0.078863494
317.29474,1086489601,-0.076716065,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3323.548,-0.00010484786
317.32706,1086489601,-0.026129004,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3310.3828,0.14002748
317.35934,1086489601,0.08553073,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3182.44,0.30781537
317.39166,1086489601,0.05005308,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3090.3252,0.40949118
317.42395,1086489601,-0.059473127,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3207.4304,0.36926553
317.45627,1086489601,-0.08724985,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3469.2668,0.22244905
317.48856,1086489601,-0.014556342,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3254.9385,0.077521145
317.52087,1086489601,-0.014432369,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3350.07,-0.020978527
317.5532,1086489601,-0.049549267,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3361.6885,-0.08356334
317.58548,1086489601,-0.007853619,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3406.307,-0.091895245
317.61777,1086489601,0.10465214,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3257.8813,-0.047736842
317.6501,1086489601,0.14365439,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3340.1116,0.012430241
317.6824,1086489601,-0.007300574,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3377.8723,0.0789118
317.7147,1086489601,0.08761026,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3192.484,0.1536916
317.747,1086489601,0.057170514,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3075.2263,0.21519187
317.7793,1086489601,-0.024390485,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3066.921,0.2152077
317.8116,1086489601,0.0068686744,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3243.482,0.15712984
317.8439,1086489601,-0.02017061,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3243.4766,0.103195295
317.87622,1086489601,-0.03417373,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3078.2014,0.07053946
317.9085,1086489601,-0.0146656195,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2994.2456,0.0071962248
317.94083,1086489601,0.011944427,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3184.0896,-0.11382948
317.97314,1086489601,-0.07912464,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3236.1956,-0.25073922
318.00543,1086489601,-0.02308768,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3348.338,-0.34730262
318.03772,1086489601,-0.03896549,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3151.9307,-0.3958422
318.07004,1086489601,-0.028260207,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3064.2532,-0.39477056
318.10233,1086489601,0,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3189.7964,-0.28888726
318.13464,1086489601,-0.089329325,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3124.829,-0.067766145
318.16696,1086489601,0.008298705,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3181.8499,0.17409615
318.19925,1086489601,-0.08046766,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3226.3467,0.3184251
318.23157,1086489601,0.08212185,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3168.7122,0.33141223
318.26385,1086489601,0.031325486,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3298.1191,0.24936077
318.29617,1086489601,-0.042957824,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3304.2976,0.09779961
318.32846,1086489601,-0.070443675,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3119.838,-0.08797686
318.36078,1086489601,0.0091965,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3060.5815,-0.2792006
318.39307,1086489601,0.07405372,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2887.9172,-0.4193014
318.42538,1086489601,0.10891486,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3204.6243,-0.4436008
318.4577,1086489601,0.0002995813,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3391.2224,-0.35005414
318.49,1086489601,0.002034741,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3348.4905,-0.17806102
318.52228,1086489601,0.17111064,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3124.2607,0.034383897
318.5546,1086489601,0.012674755,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3189.871,0.25658086
318.5869,1086489601,-0.06721805,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3344.6138,0.441474
318.6192,1086489601,-0.01912693,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3233.972,0.5178661
318.65152,1086489601,0.046824533,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3212.242,0.4285923
318.6838,1086489601,0.048572924,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3056.352,0.20949756
318.71613,1086489601,0.18089846,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3048.0444,-0.014950386
318.7484,1086489601,0.04479329,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3188.2402,-0.15294196
318.78073,1086489601,-0.010597028,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3095.5972,-0.19486298
318.81302,1086489601,0.013582085,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3027.4,-0.1543734
318.84534,1086489601,0.14913596,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2852.3806,-0.08914476
318.87766,1086489601,-0.061717167,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3230.573,-0.06256961
318.90994,1086489601,-0.10397786,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3264.409,-0.061624054
318.94223,1086489601,-0.015590647,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3318.6384,-0.08001024
318.97455,1086489601,-0.006044973,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3481.6648,-0.14406739
319.00684,1086489601,-0.004810172,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3527.0354,-0.20186917
319.03915,1086489601,0.07040139,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3411.1995,-0.16001654
319.07147,1086489601,0.0035704833,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3357.2017,-0.0030372504
319.10376,1086489601,-0.010126928,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3384.123,0.19632338
319.13608,1086489601,-0.057784855,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3155.1855,0.33241972
319.16837,1086489601,0.086674415,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3046.0376,0.33958846
319.20068,1086489601,0.050780118,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3097.4524,0.23685764
319.23297,1086489601,0.030936815,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3092.8284,0.086052746
319.2653,1086489601,0.042022545,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3065.633,-0.033802807
319.29758,1086489601,-0.09780919,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2916.8428,-0.07761152
319.3299,1086489601,0.16284245,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2818.9697,-0.0772643
319.36218,1086489601,0.028238181,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2874.5408,-0.074567206
319.3945,1086489601,-0.042057976,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2964.3179,-0.0711253
319.4268,1086489601,-0.038612418,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3025.6953,-0.05503807
319.4591,1086489601,0.03411822,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2970.8904,-0.026263665
319.49142,1086489601,0.023139844,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2936.329,0.0005565477
319.5237,1086489601,0.08003014,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2984.1235,0.010889352
319.55603,1086489601,0.007133678,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3069.4636,-0.0001671076
319.58832,1086489601,-0.016556606,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3226.8152,-0.022653535
319.62064,1086489601,-0.11970036,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3267.678,-0.014503533
319.65292,1086489601,0.020493733,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3117.976,0.06246259
319.68524,1086489601,-0.048012,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3019.6638,0.16385426
319.71753,1086489601,-0.01739933,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2945.3276,0.17254119
319.74985,1086489601,-0.08472536,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2583.418,0.05485407
319.78214,1086489601,-0.09760062,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3121.3328,-0.06534904
319.81445,1086489601,-0.024152698,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3074.72,-0.041555382
319.84674,1086489601,-0.096245006,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2934.519,0.10637161
319.87906,1086489601,-0.123030454,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2941.6528,0.1912666
319.91135,1086489601,0.0045561097,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2717.843,0.10774013
319.94366,1086489601,0,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2758.0496,-0.07044155
319.97598,1086489601,-0.030959139,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2665.499,-0.21202032
320.00827,1086489601,0.06589765,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2751.7642,-0.23975028
320.0406,1086489601,0.024307966,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2665.016,-0.16598032
320.07288,1086489601,-0.009775044,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2658.7368,-0.05569764
320.1052,1086489601,-0.029434683,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2765.4902,0.031152293
320.13748,1086489601,-0.08954294,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2659.77,0.04894239
320.1698,1086489601,-0.04684716,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2652.889,0.019544864
320.2021,1086489601,0.026250942,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2677.8064,0.004209738
320.2344,1086489601,0.03830593,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2603.1152,0.006103466
320.2667,1086489601,-0.08331079,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2631.8948,0.0049796496
320.299,1086489601,-0.03773868,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2709.1514,0.0037633325
320.3313,1086489601,-0.11105384,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2742.193,0.022851713
320.36362,1086489601,-0.055370554,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2753.373,0.08992161
320.39594,1086489601,-0.038767297,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2708.0603,0.1759732
320.42822,1086489601,-0.006548205,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2732.3674,0.18297197
320.46054,1086489601,-0.00888926,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2712.2434,0.05555167
320.49283,1086489601,-0.18383956,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2579.634,-0.12546225
320.52512,1086489601,0.091394834,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2494.0603,-0.19987372
320.55743,1086489601,0.13235201,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2584.0964,-0.07081808
320.58975,1086489601,0.11611828,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2895.809,0.17065482
320.62204,1086489601,-0.051769823,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2712.1812,0.3151608
320.65436,1086489601,0.010759323,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2619.5427,0.26328668
320.68665,1086489601,-0.048184667,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2531.7004,0.081313975
320.71896,1086489601,0.112274595,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2518.937,-0.10957339
320.75125,1086489601,0.09774299,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2551.509,-0.22169675
320.78357,1086489601,0.07231935,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2335.9,-0.2318731
320.81586,1086489601,0.048245024,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2312.481,-0.16347983
320.84818,1086489601,0.023095233,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2441.5159,-0.047388535
320.8805,1086489601,0.010736171,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2694.261,0.062562995
320.91278,1086489601,-0.010278912,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2733.6501,0.08568572
320.94507,1086489601,0.037862398,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2699.6597,0.03267909
320.9774,1086489601,0.11194444,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2810.3086,-0.020264123
321.0097,1086489601,0.036794204,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2707.264,-0.04812547
321.042,1086489601,-0.0019011355,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2623.083,-0.07657347
321.0743,1086489601,-0.026202561,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2593.0627,-0.09373711
321.1066,1086489601,-0.0103479,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2608.9023,-0.06530557
321.13892,1086489601,0.1147611,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2629.424,-0.012111678
321.1712,1086489601,-0.031694114,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2677.1396,0.030803893
321.20352,1086489601,0.1545418,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2682.0542,0.075059526
321.2358,1086489601,-0.06681131,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2599.5278,0.109197654
321.26813,1086489601,0.0927105,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2536.407,0.065346934
321.3004,1086489601,0.24268295,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2491.2847,-0.045714516
321.33273,1086489601,0.1567081,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2445.984,-0.08777937
321.36505,1086489601,0.025374256,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2400.9648,0.035171013
321.39734,1086489601,0.040215764,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2323.877,0.22789918
321.42963,1086489601,-0.022354046,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2322.05,0.291366
321.46194,1086489601,0.052324645,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2468.8516,0.1434069
321.49426,1086489601,-0.0605699,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2607.1655,-0.12731911
321.52655,1086489601,-0.101014726,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2449.741,-0.34996462
321.55887,1086489601,0.039963398,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2436.768,-0.38631806
321.59116,1086489601,-0.029352777,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2462.6099,-0.22878897
321.62347,1086489601,-0.05841067,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2487.336,-0.007155316
321.65576,1086489601,-0.013275491,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2436.9536,0.15026005
321.68808,1086489601,0.0022671516,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2467.785,0.18190713
321.72037,1086489601,0.04657388,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2545.3225,0.09333615
321.7527,1086489601,-0.051967002,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2630.5134,-0.014840565
321.785,1086489601,0.016714228,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2672.7715,-0.04763051
321.8173,1086489601,0.02834354,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2532.253,-0.023110634
321.84958,1086489601,0.09109886,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2567.2432,-0.0044001387
321.8819,1086489601,-0.05547571,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2590.1665,-0.025798079
321.9142,1086489601,0.08591366,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2559.3274,-0.044857312
321.9465,1086489601,-0.018260302,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2841.4346,-0.0027634036
321.97882,1086489601,-0.0050334213,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2957.3884,0.040279597
322.0111,1086489601,0.14375933,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2723.2388,-0.02359166
322.04343,1086489601,-0.005427244,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2725.6895,-0.19987984
322.0757,1086489601,0.07324377,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2875.2559,-0.3863037
322.10803,1086489601,0.042703923,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2810.007,-0.4351667
322.14032,1086489601,0.01765091,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2869.487,-0.2878368
322.17264,1086489601,0.17494752,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2860.0537,-0.015792672
322.20493,1086489601,0.01584763,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2769.0095,0.2565652
322.23724,1086489601,0.10034308,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2661.3403,0.41747418
322.26953,1086489601,-0.09166916,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2690.6667,0.40272507
322.30185,1086489601,0.104959995,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2734.708,0.24184173
322.33414,1086489601,-0.039322436,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2675.5537,0.057945702
322.36646,1086489601,-0.044776414,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2702.9443,-0.041442916
322.39877,1086489601,-0.049774356,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2721.2542,-0.056266014
322.43106,1086489601,-0.027106026,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2576.4053,-0.032244917
322.46338,1086489601,-0.098838024,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2575.9663,0.041765302
322.49567,1086489601,0.04464149,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2658.8716,0.16923669
322.52798,1086489601,-0.06724082,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2674.0962,0.27773184
322.56027,1086489601,0.03327018,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2574.6196,0.2614947
322.5926,1086489601,-0.075687565,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2677.4404,0.105563454
322.62488,1086489601,-0.108126804,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2706.8342,-0.09597264
322.6572,1086489601,-0.036218487,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,3018.8801,-0.2192184
322.6895,1086489601,-0.029363286,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2870.006,-0.21601158
322.7218,1086489601,-0.031232059,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2748.5852,-0.15841074
322.7541,1086489601,-0.02816083,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2883.897,-0.12651724
322.7864,1086489601,-0.038317412,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2574.115,-0.09439517
322.8187,1086489601,-0.013479731,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2744.5017,-0.01268803
322.851,1086489601,0.061729126,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2601.0952,0.09675559
322.88333,1086489601,0.09884138,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2506.6738,0.1691234
322.91562,1086489601,0.12954171,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2269.5813,0.14104487
322.94794,1086489601,0.17255163,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2650.466,0.008067336
322.98022,1086489601,-0.020438997,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2653.3562,-0.1370746
323.01254,1086489601,-0.025855884,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2676.083,-0.19224766
323.04483,1086489601,0,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2787.6,-0.15146858
323.07715,1086489601,0.13699186,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2782.23,-0.07603681
323.10944,1086489601,0.0016391537,OPHYS_6_images_B,788017709,Slc17a7-IRES2-Cre,2752.4077,-0.001287646
