ophys_experiment_id,equipment_name,full_genotype,mouse_id,reporter_line,driver_line,sex,age_in_days,cre_line,indicator,session_number,prior_exposures_to_session_type,prior_exposures_to_image_set,prior_exposures_to_omissions,ophys_session_id,behavior_session_id,ophys_container_id,project_code,imaging_depth,targeted_structure,date_of_acquisition,session_type,experience_level,passive,image_set,file_id,cell_type
977132456,CAM2P.5,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,479426,Ai94(TITL-GCaMP6s),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",F,147,Slc17a7-IRES2-Cre,GCaMP6s,6,1,2,7,976354690,976623704,968451510,VisualBehavior,175,VISp,43774.67336,OPHYS_6_images_B,Novel >1,FALSE,B,977293701,Excitatory
949637002,CAM2P.3,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,457766,Ai94(TITL-GCaMP6s),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,204,Slc17a7-IRES2-Cre,GCaMP6s,1,5,63,5,949356610,949404352,939523510,VisualBehavior,175,VISp,43726.8278,OPHYS_1_images_A,Familiar,FALSE,A,949746076,Excitatory
955278565,CAM2P.3,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,457766,Ai94(TITL-GCaMP6s),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,211,Slc17a7-IRES2-Cre,GCaMP6s,3,3,68,10,954800562,954963038,939523510,VisualBehavior,175,VISp,43733.76615,OPHYS_3_images_A,Familiar,FALSE,A,957515586,Excitatory
956820482,CAM2P.3,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,457766,Ai94(TITL-GCaMP6s),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,212,Slc17a7-IRES2-Cre,GCaMP6s,4,0,0,11,956121729,956269097,939523510,VisualBehavior,175,VISp,43734.77248,OPHYS_4_images_B,Novel 1,FALSE,B,957567936,Excitatory
957655294,CAM2P.3,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,457766,Ai94(TITL-GCaMP6s),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,213,Slc17a7-IRES2-Cre,GCaMP6s,6,0,1,12,957247123,957387951,939523510,VisualBehavior,175,VISp,43735.80076,OPHYS_6_images_B,Novel >1,FALSE,B,957806161,Excitatory
1052609309,CAM2P.4,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,523927,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],F,192,Vip-IRES-Cre,GCaMP6f,1,0,51,0,1052482256,1052517136,1051327176,VisualBehavior,175,VISp,44098.69383,OPHYS_1_images_A,Familiar,FALSE,A,1052649378,Vip Inhibitory
1053605418,CAM2P.4,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,523927,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],F,197,Vip-IRES-Cre,GCaMP6f,3,0,53,2,1053465359,1053566913,1051327176,VisualBehavior,175,VISp,44103.69418,OPHYS_3_images_A,Familiar,FALSE,A,1053634444,Vip Inhibitory
1053997501,CAM2P.4,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,523927,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],F,199,Vip-IRES-Cre,GCaMP6f,4,0,0,4,1053882120,1053932830,1051327176,VisualBehavior,175,VISp,44105.72804,OPHYS_4_images_B,Novel 1,FALSE,B,1054041717,Vip Inhibitory
1054813047,CAM2P.4,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,523927,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],F,203,Vip-IRES-Cre,GCaMP6f,6,0,2,6,1054703410,1054723429,1051327176,VisualBehavior,175,VISp,44109.74558,OPHYS_6_images_B,Novel >1,FALSE,B,1054851542,Vip Inhibitory
889772922,CAM2P.3,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,456917,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",F,117,Slc17a7-IRES2-Cre,GCaMP6f,1,0,18,0,889235128,889388078,902748650,VisualBehavior,375,VISp,43634.75729,OPHYS_1_images_A,Familiar,FALSE,A,890054504,Excitatory
891996193,CAM2P.3,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,456917,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",F,119,Slc17a7-IRES2-Cre,GCaMP6f,3,0,20,2,891465652,891605682,902748650,VisualBehavior,375,VISp,43636.7297,OPHYS_3_images_A,Familiar,FALSE,A,892150245,Excitatory
892805315,CAM2P.3,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,456917,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",F,120,Slc17a7-IRES2-Cre,GCaMP6f,4,0,0,3,892423647,892526544,902748650,VisualBehavior,375,VISp,43637.74597,OPHYS_4_images_B,Novel 1,FALSE,B,893342539,Excitatory
894726001,CAM2P.3,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,456917,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",F,124,Slc17a7-IRES2-Cre,GCaMP6f,6,0,2,5,894204946,894368064,902748650,VisualBehavior,375,VISp,43641.74507,OPHYS_6_images_B,Novel >1,FALSE,B,894835919,Excitatory
1007107386,CAM2P.3,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,495789,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,155,Sst-IRES-Cre,GCaMP6f,1,0,9,0,1006901110,1006931469,1006071814,VisualBehavior,275,VISp,43874.71748,OPHYS_1_images_A,Familiar,FALSE,A,1007179726,Sst Inhibitory
1007372463,CAM2P.3,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,495789,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,156,Sst-IRES-Cre,GCaMP6f,3,0,10,1,1007216425,1007247990,1006071814,VisualBehavior,275,VISp,43875.6985,OPHYS_3_images_A,Familiar,FALSE,A,1007412462,Sst Inhibitory
1008318518,CAM2P.3,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,495789,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,160,Sst-IRES-Cre,GCaMP6f,4,0,0,3,1008005573,1008030870,1006071814,VisualBehavior,275,VISp,43879.69859,OPHYS_4_images_B,Novel 1,FALSE,B,1008454854,Sst Inhibitory
1009114207,CAM2P.3,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,495789,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,162,Sst-IRES-Cre,GCaMP6f,6,0,2,5,1008813715,1008881178,1006071814,VisualBehavior,275,VISp,43881.69646,OPHYS_6_images_B,Novel >1,FALSE,B,1009158149,Sst Inhibitory
1081536273,CAM2P.3,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,546819,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,182,Sst-IRES-Cre,GCaMP6f,1,0,26,0,1081459617,1081479282,1080284671,VisualBehavior,275,VISp,44231.94661,OPHYS_1_images_A,Familiar,FALSE,A,1120143024,Sst Inhibitory
1082818566,CAM2P.3,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,546819,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,187,Sst-IRES-Cre,GCaMP6f,3,1,29,3,1082748382,1082762804,1080284671,VisualBehavior,275,VISp,44236.91572,OPHYS_3_images_A,Familiar,FALSE,A,1120143052,Sst Inhibitory
1083070132,CAM2P.3,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,546819,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,188,Sst-IRES-Cre,GCaMP6f,4,0,0,4,1082988691,1083001647,1080284671,VisualBehavior,275,VISp,44237.8569,OPHYS_4_images_B,Novel 1,FALSE,B,1120143057,Sst Inhibitory
1084305603,CAM2P.3,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,546819,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,194,Sst-IRES-Cre,GCaMP6f,6,0,3,7,1084241786,1084262448,1080284671,VisualBehavior,275,VISp,44243.90971,OPHYS_6_images_B,Novel >1,FALSE,B,1084876653,Sst Inhibitory
889771676,CAM2P.5,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,456916,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",F,117,Slc17a7-IRES2-Cre,GCaMP6f,1,0,13,0,888940531,889175194,890047007,VisualBehavior,175,VISp,43634.62804,OPHYS_1_images_A,Familiar,FALSE,A,890054518,Excitatory
891994418,CAM2P.5,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,456916,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",F,119,Slc17a7-IRES2-Cre,GCaMP6f,3,0,15,2,891193996,891446789,890047007,VisualBehavior,175,VISp,43636.64666,OPHYS_3_images_A,Familiar,FALSE,A,892151680,Excitatory
892799212,CAM2P.5,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,456916,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",F,120,Slc17a7-IRES2-Cre,GCaMP6f,4,0,0,3,892217026,892387261,890047007,VisualBehavior,175,VISp,43637.6526,OPHYS_4_images_B,Novel 1,FALSE,B,893342663,Excitatory
894727297,CAM2P.5,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,456916,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",F,124,Slc17a7-IRES2-Cre,GCaMP6f,6,0,2,5,893937838,894083470,890047007,VisualBehavior,175,VISp,43641.65125,OPHYS_6_images_B,Novel >1,FALSE,B,894835932,Excitatory
822024770,CAM2P.3,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,423606,Ai94(TITL-GCaMP6s),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,150,Slc17a7-IRES2-Cre,GCaMP6s,1,3,20,12,821471625,821521826,803516615,VisualBehavior,175,VISp,43508.68784,OPHYS_1_images_A,Familiar,FALSE,A,911496591,Excitatory
823392290,CAM2P.3,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,423606,Ai94(TITL-GCaMP6s),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,152,Slc17a7-IRES2-Cre,GCaMP6s,3,1,22,14,822734832,822995693,803516615,VisualBehavior,175,VISp,43510.67215,OPHYS_3_images_A,Familiar,FALSE,A,911498738,Excitatory
826585773,CAM2P.3,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,423606,Ai94(TITL-GCaMP6s),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,158,Slc17a7-IRES2-Cre,GCaMP6s,6,3,7,17,825682144,825801398,803516615,VisualBehavior,175,VISp,43516.64007,OPHYS_6_images_B,Novel >1,FALSE,B,911496322,Excitatory
1042639868,CAM2P.4,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,524274,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,147,Sst-IRES-Cre,GCaMP6f,1,1,28,1,1042505240,1042542860,1039579201,VisualBehavior,275,VISp,44055.71794,OPHYS_1_images_A,Familiar,FALSE,A,1042687742,Sst Inhibitory
1043831389,CAM2P.4,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,524274,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,152,Sst-IRES-Cre,GCaMP6f,3,0,31,4,1043752192,1043786075,1039579201,VisualBehavior,275,VISp,44060.88619,OPHYS_3_images_A,Familiar,FALSE,A,1043870573,Sst Inhibitory
1044095203,CAM2P.4,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,524274,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,153,Sst-IRES-Cre,GCaMP6f,4,0,0,5,1043989533,1044011835,1039579201,VisualBehavior,275,VISp,44061.8081,OPHYS_4_images_B,Novel 1,FALSE,B,1044220689,Sst Inhibitory
1044678595,CAM2P.4,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,524274,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,155,Sst-IRES-Cre,GCaMP6f,6,0,2,7,1044580813,1044602299,1039579201,VisualBehavior,275,VISp,44063.8189,OPHYS_6_images_B,Novel >1,FALSE,B,1044778478,Sst Inhibitory
806456687,CAM2P.4,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,425493,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,106,Slc17a7-IRES2-Cre,GCaMP6f,1,0,8,2,805989030,806109931,803517529,VisualBehavior,375,VISp,43474.76389,OPHYS_1_images_A,Familiar,FALSE,A,911496295,Excitatory
807752719,CAM2P.4,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,425493,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,108,Slc17a7-IRES2-Cre,GCaMP6f,3,0,10,4,807208045,807356557,803517529,VisualBehavior,375,VISp,43476.75897,OPHYS_3_images_A,Familiar,FALSE,A,911496446,Excitatory
808619543,CAM2P.4,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,425493,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,111,Slc17a7-IRES2-Cre,GCaMP6f,4,0,0,5,808107961,808324301,803517529,VisualBehavior,375,VISp,43479.74993,OPHYS_4_images_B,Novel 1,FALSE,B,911496452,Excitatory
813083478,CAM2P.4,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,425493,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,121,Slc17a7-IRES2-Cre,GCaMP6f,6,1,4,11,812802821,812955256,803517529,VisualBehavior,375,VISp,43489.7261,OPHYS_6_images_B,Novel >1,FALSE,B,911496436,Excitatory
817267785,CAM2P.5,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,431023,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,99,Slc17a7-IRES2-Cre,GCaMP6f,4,0,0,5,817101568,817165094,812858755,VisualBehavior,175,VISp,43497.84118,OPHYS_4_images_B,Novel 1,FALSE,B,911496120,Excitatory
820307518,CAM2P.5,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,431023,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,105,Slc17a7-IRES2-Cre,GCaMP6f,6,0,4,9,819949602,820124540,812858755,VisualBehavior,175,VISp,43503.91688,OPHYS_6_images_B,Novel >1,FALSE,B,911495984,Excitatory
822647135,CAM2P.5,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,431023,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,111,Slc17a7-IRES2-Cre,GCaMP6f,1,2,12,11,822388759,822439453,812858755,VisualBehavior,175,VISp,43509.89836,OPHYS_1_images_A,Familiar,FALSE,A,911497662,Excitatory
825130141,CAM2P.5,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,431023,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,116,Slc17a7-IRES2-Cre,GCaMP6f,3,1,14,13,824745199,824894721,812858755,VisualBehavior,175,VISp,43514.8119,OPHYS_3_images_A,Familiar,FALSE,A,911496265,Excitatory
842975542,CAM2P.4,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,442709,Ai94(TITL-GCaMP6s),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",F,97,Slc17a7-IRES2-Cre,GCaMP6s,1,1,12,1,842752650,842812730,876693136,VisualBehavior,175,VISp,43552.75222,OPHYS_1_images_A,Familiar,FALSE,A,911498780,Excitatory
844395446,CAM2P.4,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,442709,Ai94(TITL-GCaMP6s),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",F,101,Slc17a7-IRES2-Cre,GCaMP6s,3,0,14,3,843871375,844027599,876693136,VisualBehavior,175,VISp,43556.64979,OPHYS_3_images_A,Familiar,FALSE,A,911498799,Excitatory
845037476,CAM2P.4,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,442709,Ai94(TITL-GCaMP6s),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",F,102,Slc17a7-IRES2-Cre,GCaMP6s,4,0,0,4,844465368,844649493,876693136,VisualBehavior,175,VISp,43557.64877,OPHYS_4_images_B,Novel 1,FALSE,B,911499295,Excitatory
846487947,CAM2P.4,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,442709,Ai94(TITL-GCaMP6s),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",F,104,Slc17a7-IRES2-Cre,GCaMP6s,6,0,1,5,845840207,846011320,876693136,VisualBehavior,175,VISp,43559.64336,OPHYS_6_images_B,Novel >1,FALSE,B,911498807,Excitatory
848692970,CAM2P.4,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,436662,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,138,Slc17a7-IRES2-Cre,GCaMP6f,1,0,35,0,848253761,848599542,846213087,VisualBehavior,375,VISp,43564.71426,OPHYS_1_images_A,Familiar,FALSE,A,911498677,Excitatory
850489605,CAM2P.4,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,436662,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,140,Slc17a7-IRES2-Cre,GCaMP6f,3,0,37,2,849600749,849648618,846213087,VisualBehavior,375,VISp,43566.78999,OPHYS_3_images_A,Familiar,FALSE,A,911496341,Excitatory
851056106,CAM2P.4,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,436662,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,141,Slc17a7-IRES2-Cre,GCaMP6f,4,0,0,3,850959798,850985993,846213087,VisualBehavior,375,VISp,43567.82868,OPHYS_4_images_B,Novel 1,FALSE,B,911496310,Excitatory
853962969,CAM2P.4,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,436662,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,147,Slc17a7-IRES2-Cre,GCaMP6f,6,1,3,6,853416014,853496105,846213087,VisualBehavior,375,VISp,43573.65475,OPHYS_6_images_B,Novel >1,FALSE,B,911495711,Excitatory
842973730,CAM2P.3,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,440298,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,108,Slc17a7-IRES2-Cre,GCaMP6f,1,0,12,0,842583486,842729895,843049827,VisualBehavior,375,VISp,43552.62694,OPHYS_1_images_A,Familiar,FALSE,A,911496113,Excitatory
848694639,CAM2P.3,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,440298,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,114,Slc17a7-IRES2-Cre,GCaMP6f,4,0,0,4,845219209,845441512,843049827,VisualBehavior,375,VISp,43558.66334,OPHYS_4_images_B,Novel 1,FALSE,B,911496580,Excitatory
847125577,CAM2P.3,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,440298,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,116,Slc17a7-IRES2-Cre,GCaMP6f,6,0,2,6,846599329,846929750,843049827,VisualBehavior,375,VISp,43560.62701,OPHYS_6_images_B,Novel >1,FALSE,B,911496651,Excitatory
830700781,CAM2P.4,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,431252,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",F,133,Slc17a7-IRES2-Cre,GCaMP6f,1,0,17,4,830272668,830419451,829561794,VisualBehavior,375,VISp,43524.75731,OPHYS_1_images_A,Familiar,FALSE,A,911496107,Excitatory
833629926,CAM2P.4,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,431252,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",F,139,Slc17a7-IRES2-Cre,GCaMP6f,3,1,20,7,833002992,833100683,829561794,VisualBehavior,375,VISp,43530.75196,OPHYS_3_images_A,Familiar,FALSE,A,911496047,Excitatory
836258936,CAM2P.4,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,431252,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",F,145,Slc17a7-IRES2-Cre,GCaMP6f,6,0,3,11,835796136,835940015,829561794,VisualBehavior,375,VISp,43536.6017,OPHYS_6_images_B,Novel >1,FALSE,B,911496159,Excitatory
885067844,CAM2P.4,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,453913,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",F,123,Slc17a7-IRES2-Cre,GCaMP6f,3,0,21,4,884359468,884888379,876461613,VisualBehavior,175,VISp,43627.65089,OPHYS_3_images_A,Familiar,FALSE,A,885167948,Excitatory
889775742,CAM2P.4,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,453913,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",F,130,Slc17a7-IRES2-Cre,GCaMP6f,4,0,0,9,889179793,889559462,876461613,VisualBehavior,175,VISp,43634.73444,OPHYS_4_images_B,Novel 1,FALSE,B,890007504,Excitatory
792813858,CAM2P.4,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,412366,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",F,147,Slc17a7-IRES2-Cre,GCaMP6f,1,0,11,1,792327341,792477679,814796612,VisualBehavior,375,VISp,43444.69037,OPHYS_1_images_A,Familiar,FALSE,A,859689264,Excitatory
794381992,CAM2P.4,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,412366,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",F,149,Slc17a7-IRES2-Cre,GCaMP6f,3,0,13,3,793857113,794071128,814796612,VisualBehavior,375,VISp,43446.66716,OPHYS_3_images_A,Familiar,FALSE,A,859689227,Excitatory
795076128,CAM2P.4,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,412366,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",F,150,Slc17a7-IRES2-Cre,GCaMP6f,4,0,0,4,794474159,794673280,814796612,VisualBehavior,375,VISp,43447.65471,OPHYS_4_images_B,Novel 1,FALSE,B,859689336,Excitatory
796105304,CAM2P.4,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,412366,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",F,152,Slc17a7-IRES2-Cre,GCaMP6f,6,0,2,6,796019065,796031509,814796612,VisualBehavior,375,VISp,43449.70811,OPHYS_6_images_B,Novel >1,FALSE,B,859681089,Excitatory
803736273,CAM2P.5,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,421136,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,127,Vip-IRES-Cre,GCaMP6f,1,1,14,9,803223329,803341010,814797528,VisualBehavior,175,VISp,43469.67031,OPHYS_1_images_A,Familiar,FALSE,A,859899819,Vip Inhibitory
808621958,CAM2P.5,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,421136,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,137,Vip-IRES-Cre,GCaMP6f,6,1,5,14,808092249,808107647,814797528,VisualBehavior,175,VISp,43479.67147,OPHYS_6_images_B,Novel >1,FALSE,B,859899828,Vip Inhibitory
806455766,CAM2P.4,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,425496,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,106,Slc17a7-IRES2-Cre,GCaMP6f,1,0,8,1,806203732,806296598,803589437,VisualBehavior,175,VISp,43474.90551,OPHYS_1_images_A,Familiar,FALSE,A,859689317,Excitatory
807753334,CAM2P.4,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,425496,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,108,Slc17a7-IRES2-Cre,GCaMP6f,3,0,10,3,807393193,807584876,803589437,VisualBehavior,175,VISp,43476.8511,OPHYS_3_images_A,Familiar,FALSE,A,859685753,Excitatory
