behavior_session_id,ophys_session_id,ophys_container_id,mouse_id,indicator,full_genotype,driver_line,cre_line,reporter_line,sex,age_in_days,project_code,session_type,session_number,image_set,behavior_type,experience_level,prior_exposures_to_session_type,prior_exposures_to_image_set,prior_exposures_to_omissions,date_of_acquisition,equipment_name,imaging_plane_group_count,go_trial_count,ophys_experiment_id,false_alarm_trial_count,engaged_trial_count,trial_count,num_targeted_structures,hit_trial_count,correct_reject_trial_count,num_depths_per_area,catch_trial_count,miss_trial_count,file_id
793153175,,,412366,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,148,VisualBehavior,OPHYS_2_images_A_passive,2,images_A,passive_viewing,Familiar,0,12,2,11-12-18 11:13,CAM2P.4,,354,,0,0,404,,0,50,,50,354,4915
794071128,793857113,[814796612],412366,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,149,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,0,13,3,12-12-18 9:54,CAM2P.4,,135,[794381992],11,20,757,1,68,9,1,20,67,-999
794673280,794474159,[814796612],412366,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,150,VisualBehavior,OPHYS_4_images_B,4,images_B,active_behavior,Novel 1,0,0,4,13-12-18 9:23,CAM2P.4,,144,[795076128],8,79,749,1,69,14,1,22,75,-999
795431009,795217244,[814796612],412366,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,151,VisualBehavior,OPHYS_5_images_B_passive,5,images_B,passive_viewing,Novel >1,0,1,5,14-12-18 9:35,CAM2P.4,,354,[795952471],0,0,406,1,0,51,1,51,354,-999
796031509,796019065,[814796612],412366,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,152,VisualBehavior,OPHYS_6_images_B,6,images_B,active_behavior,Novel >1,0,2,6,15-12-18 10:44,CAM2P.4,,150,[796105304],7,112,755,1,78,15,1,22,72,-999
797170547,797078933,[814796612],412366,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,154,VisualBehavior,OPHYS_2_images_A_passive,2,images_A,passive_viewing,Familiar,1,14,8,17-12-18 17:01,CAM2P.4,,356,[797255551],0,0,408,1,0,52,1,52,356,-999
796233602,,,421136,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,108,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,0,9,1,16-12-18 12:06,CAM2P.5,,222,,8,281,636,,93,23,,31,129,5129
796607829,,,421136,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,109,VisualBehavior,OPHYS_2_images_A_passive,2,images_A,passive_viewing,Familiar,0,10,2,17-12-18 10:14,CAM2P.5,,351,,0,0,401,,0,50,,50,351,5130
798145975,,,421136,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,110,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,0,11,3,18-12-18 17:05,CAM2P.5,,135,,7,161,872,,83,13,,20,52,5131
798679618,,,421136,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,111,VisualBehavior,OPHYS_4_images_B,4,images_B,active_behavior,Novel 1,0,0,4,19-12-18 9:34,CAM2P.5,,248,,5,157,736,,58,30,,35,190,5132
799661667,,,421136,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,112,VisualBehavior,OPHYS_5_images_B_passive,5,images_B,passive_viewing,Novel >1,0,1,5,20-12-18 9:45,CAM2P.5,,356,,0,0,407,,0,51,,51,356,5133
800202171,,,421136,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,113,VisualBehavior,OPHYS_6_images_B,6,images_B,active_behavior,Novel >1,0,2,6,21-12-18 9:31,CAM2P.5,,177,,3,141,770,,73,24,,27,104,5134
803341010,803223329,[814797528],421136,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,127,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,1,14,9,04-01-19 9:50,CAM2P.5,,213,[803736273],4,102,725,1,58,25,1,29,155,-999
804748984,,,421136,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,130,VisualBehavior,OPHYS_2_images_A_passive,2,images_A,passive_viewing,Familiar,1,15,10,07-01-19 10:02,CAM2P.5,,353,,0,0,405,,0,52,,52,353,5137
805373492,805269503,[814797528],421136,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,131,VisualBehavior,OPHYS_4_images_B,4,images_B,active_behavior,Novel >1,1,3,11,08-01-19 9:43,CAM2P.5,,158,[805784331],5,141,857,1,64,17,1,22,94,-999
807198458,807055274,[814797528],421136,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,134,VisualBehavior,OPHYS_5_images_B_passive,5,images_B,passive_viewing,Novel >1,1,4,13,11-01-19 9:50,CAM2P.5,,356,[807753318],0,0,408,1,0,52,1,52,356,-999
808107647,808092249,[814797528],421136,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,137,VisualBehavior,OPHYS_6_images_B,6,images_B,active_behavior,Novel >1,1,5,14,14-01-19 9:41,CAM2P.5,,113,[808621958],3,194,1027,1,86,13,1,16,27,-999
809321253,809261351,[814797528],421136,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,139,VisualBehavior,OPHYS_2_images_A_passive,2,images_A,passive_viewing,Familiar,2,17,16,16-01-19 9:35,CAM2P.5,,355,[809497730],0,0,407,1,0,52,1,52,355,-999
806296598,806203732,[803589437],425496,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),M,106,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,0,8,1,09-01-19 15:10,CAM2P.4,,202,[806455766],7,460,718,1,124,25,1,32,78,-999
806841326,806812738,[803589437],425496,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),M,107,VisualBehavior,OPHYS_2_images_A_passive,2,images_A,passive_viewing,Familiar,0,9,2,10-01-19 14:34,CAM2P.4,,353,[806989729],0,0,403,1,0,50,1,50,353,-999
807584876,807393193,[803589437],425496,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),M,108,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,0,10,3,11-01-19 13:48,CAM2P.4,,203,[807753334],6,591,679,1,160,21,1,27,43,-999
808432167,808340530,[803589437],425496,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),M,111,VisualBehavior,OPHYS_4_images_B,4,images_B,active_behavior,Novel 1,0,0,4,14-01-19 13:59,CAM2P.4,,233,[808621034],10,462,659,1,147,24,1,34,86,-999
809027309,,,425496,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),M,112,VisualBehavior,OPHYS_5_images_B_passive,5,images_B,passive_viewing,Novel >1,0,1,5,15-01-19 13:27,CAM2P.4,,349,,0,0,400,,0,51,,51,349,5153
809427293,809393834,[803589437],425496,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),M,113,VisualBehavior,OPHYS_6_images_B,6,images_B,active_behavior,Novel >1,0,2,6,16-01-19 15:01,CAM2P.4,,171,[809501118],5,616,765,1,155,19,1,24,16,-999
811355443,811310092,[803589437],425496,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),M,118,VisualBehavior,OPHYS_5_images_B_passive,5,images_B,passive_viewing,Novel >1,1,3,8,21-01-19 14:32,CAM2P.4,,355,[811458048],0,0,406,1,0,51,1,51,355,-999
848613406,848264483,[846215539],445002,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),M,97,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,0,11,0,09-04-19 15:26,CAM2P.3,,228,[848697625],6,534,632,1,144,29,1,35,84,-999
849147676,848894137,[846215539],445002,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),M,98,VisualBehavior,OPHYS_2_images_A_passive,2,images_A,passive_viewing,Familiar,0,12,1,10-04-19 15:34,CAM2P.3,,352,[849203565],0,0,402,1,0,50,1,50,352,-999
849651275,849597937,[846215539],445002,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),M,99,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,0,13,2,11-04-19 14:31,CAM2P.3,,200,[850479305],2,426,699,1,117,26,1,28,83,-999
850989832,850959102,[846215539],445002,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),M,100,VisualBehavior,OPHYS_4_images_B,4,images_B,active_behavior,Novel 1,0,0,3,12-04-19 15:30,CAM2P.3,,231,[851060467],7,550,664,1,154,27,1,34,77,-999
851773928,,,445002,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),M,103,VisualBehavior,OPHYS_5_images_B_passive,5,images_B,passive_viewing,Novel >1,0,1,4,15-04-19 14:20,CAM2P.3,,356,,0,0,407,,0,51,,51,356,5252
852451567,852326785,[846215539],445002,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),M,104,VisualBehavior,OPHYS_6_images_B,6,images_B,active_behavior,Novel >1,0,2,5,16-04-19 14:24,CAM2P.3,,201,[852691524],7,649,731,1,161,23,1,30,40,-999
855200229,855083235,[846215539],445002,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),M,110,VisualBehavior,OPHYS_5_images_B_passive,5,images_B,passive_viewing,Novel >1,1,3,7,22-04-19 11:01,CAM2P.3,,355,[855582961],0,0,406,1,0,51,1,51,355,-999
1083217187,1083188691,[1081683701],549976,GCaMP6f,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Sst-IRES-Cre'],Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,170,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,0,14,0,11-02-21 13:23,CAM2P.4,,233,[1083296280],10,299,611,1,80,26,1,36,153,-999
1083433827,1083397632,[1081683701],549976,GCaMP6f,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Sst-IRES-Cre'],Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,171,VisualBehavior,OPHYS_2_images_A_passive,2,images_A,passive_viewing,Familiar,0,15,1,12-02-21 11:40,CAM2P.4,,353,[1083518258],0,0,405,1,0,51,1,51,353,-999
1084251686,,,549976,GCaMP6f,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Sst-IRES-Cre'],Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,175,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,0,16,2,16-02-21 14:18,CAM2P.4,,346,,0,0,399,,0,48,,48,346,5410
1084412566,1084385630,[1081683701],549976,GCaMP6f,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Sst-IRES-Cre'],Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,176,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,1,17,3,17-02-21 10:37,CAM2P.4,,219,[1084795752],6,178,654,1,69,26,1,32,150,-999
1084914230,1084882685,[1081683701],549976,GCaMP6f,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Sst-IRES-Cre'],Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,177,VisualBehavior,OPHYS_4_images_B,4,images_B,active_behavior,Novel 1,0,0,4,18-02-21 10:38,CAM2P.4,,223,[1085000574],5,217,653,1,68,27,1,32,155,-999
1085106649,1085083564,[1081683701],549976,GCaMP6f,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Sst-IRES-Cre'],Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,178,VisualBehavior,OPHYS_5_images_B_passive,5,images_B,passive_viewing,Novel >1,0,1,5,19-02-21 12:03,CAM2P.4,,358,[1085229176],0,0,410,1,0,52,1,52,358,-999
1085690095,1085675084,[1081683701],549976,GCaMP6f,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Sst-IRES-Cre'],Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,181,VisualBehavior,OPHYS_6_images_B,6,images_B,active_behavior,Novel >1,0,2,6,22-02-21 10:42,CAM2P.4,,115,[1085816655],9,169,894,1,83,7,1,16,32,-999
1085981495,1085943021,[1081683701],549976,GCaMP6f,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Sst-IRES-Cre'],Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,182,VisualBehavior,OPHYS_6_images_B,6,images_B,active_behavior,Novel >1,1,3,7,23-02-21 12:38,CAM2P.4,,115,[1086048031],5,195,900,1,99,11,1,16,16,-999
935129110,,,468866,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),F,134,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,0,13,0,29-08-19 15:15,CAM2P.4,,235,,6,247,567,,76,29,,35,159,5596
937783930,937364655,[929913236],468866,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),F,139,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,1,15,1,03-09-19 15:01,CAM2P.4,,70,[938003662],4,4,970,1,56,5,1,9,14,-999
938789129,,,468866,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),F,140,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,2,16,2,04-09-19 14:43,CAM2P.4,,177,,5,151,670,,58,22,,27,119,5598
940017421,939524851,[929913236],468866,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),F,141,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,3,17,3,05-09-19 15:05,CAM2P.4,,103,[940352989],7,54,805,1,69,7,1,14,34,-999
941891140,,,468866,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),F,145,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,4,18,4,09-09-19 16:06,CAM2P.4,,113,,2,21,833,,60,14,,16,53,5599
942562699,942384133,[929913236],468866,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),F,146,VisualBehavior,OPHYS_2_images_A_passive,2,images_A,passive_viewing,Familiar,0,19,5,10-09-19 13:18,CAM2P.4,,356,[943134119],0,0,405,1,0,49,1,49,356,-999
944950609,944810835,[929913236],468866,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),F,148,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,0,20,6,12-09-19 12:57,CAM2P.4,,71,[945473009],8,33,1072,1,58,2,1,10,13,-999
947311015,946951902,[929913236],468866,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),F,152,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,1,21,7,16-09-19 13:58,CAM2P.4,,91,[947716576],5,58,913,1,54,9,1,14,37,-999
948206919,948090163,[929913236],468866,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),F,153,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,2,22,8,17-09-19 12:57,CAM2P.4,,103,[948507789],6,124,838,1,71,8,1,14,32,-999
949337508,,,468866,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),F,154,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,3,23,9,18-09-19 13:10,CAM2P.4,,176,,8,234,699,,80,20,,28,96,5600
950157787,949209988,[929913236],468866,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),F,155,VisualBehavior,OPHYS_4_images_B,4,images_B,active_behavior,Novel 1,0,0,10,19-09-19 13:24,CAM2P.4,,217,[950833329],7,231,640,1,79,24,1,31,138,-999
952746230,952434025,[929913236],468866,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),F,159,VisualBehavior,OPHYS_6_images_B,6,images_B,active_behavior,Novel >1,0,1,11,23-09-19 12:25,CAM2P.4,,245,[953443028],4,209,552,1,64,30,1,34,181,-999
954120560,954958035,[929913236],468866,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),F,160,VisualBehavior,OPHYS_5_images_B_passive,5,images_B,passive_viewing,Novel >1,0,2,12,24-09-19 12:50,CAM2P.4,,353,[958435448],0,0,404,1,0,51,1,51,353,-999
960021127,,,467302,GCaMP6f,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Sst-IRES-Cre'],Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,172,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,0,26,0,02-10-19 15:57,CAM2P.5,,240,,5,318,639,,86,30,,35,154,5724
960834330,960749169,[957024596],467302,GCaMP6f,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Sst-IRES-Cre'],Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,173,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,1,27,1,03-10-19 16:14,CAM2P.5,,345,[960957793],0,0,400,1,0,49,1,49,345,-999
961246494,961226856,[957024596],467302,GCaMP6f,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Sst-IRES-Cre'],Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,174,VisualBehavior,OPHYS_2_images_A_passive,2,images_A,passive_viewing,Familiar,0,28,2,04-10-19 16:59,CAM2P.5,,356,[961283857],0,0,408,1,0,51,1,51,356,-999
962346335,962206869,[957024596],467302,GCaMP6f,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Sst-IRES-Cre'],Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,177,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,0,29,3,07-10-19 16:35,CAM2P.5,,189,[962471831],8,227,758,1,95,20,1,28,94,-999
963237068,,,467302,GCaMP6f,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Sst-IRES-Cre'],Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,178,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,2,30,4,08-10-19 15:44,CAM2P.5,,196,,3,157,771,,76,24,,27,120,5725
964109496,,,467302,GCaMP6f,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Sst-IRES-Cre'],Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,179,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,3,31,5,09-10-19 15:08,CAM2P.5,,130,,8,361,989,,89,13,,21,41,5726
965034185,964912357,[957024596],467302,GCaMP6f,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Sst-IRES-Cre'],Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,180,VisualBehavior,OPHYS_4_images_B,4,images_B,active_behavior,Novel 1,0,0,6,10-10-19 13:40,CAM2P.5,,158,[965228792],2,196,956,1,72,21,1,23,86,-999
965727499,965615627,[957024596],467302,GCaMP6f,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Sst-IRES-Cre'],Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,181,VisualBehavior,OPHYS_5_images_B_passive,5,images_B,passive_viewing,Novel >1,0,1,7,11-10-19 14:44,CAM2P.5,,351,[965930965],0,0,404,1,0,52,1,52,351,-999
966765494,966603493,[957024596],467302,GCaMP6f,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Sst-IRES-Cre'],Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,184,VisualBehavior,OPHYS_6_images_B,6,images_B,active_behavior,Novel >1,0,2,8,14-10-19 14:55,CAM2P.5,,93,[967005387],7,273,1241,1,86,7,1,14,7,-999
