behavior_session_id,ophys_session_id,ophys_container_id,mouse_id,indicator,full_genotype,driver_line,cre_line,reporter_line,sex,age_in_days,imaging_plane_group_count,project_code,session_type,session_number,image_set,behavior_type,experience_level,prior_exposures_to_session_type,prior_exposures_to_image_set,prior_exposures_to_omissions,date_of_acquisition,equipment_name,num_depths_per_area,ophys_experiment_id,num_targeted_structures,correct_reject_trial_count,catch_trial_count,go_trial_count,miss_trial_count,trial_count,file_id,false_alarm_trial_count,engaged_trial_count,hit_trial_count,auto_reward_count,earned_reward_count,total_reward_count,total_reward_volume,maximum_reward_rate,mean_hit_rate,mean_hit_rate_uncorrected,mean_hit_rate_engaged,mean_false_alarm_rate,mean_false_alarm_rate_uncorrected,mean_false_alarm_rate_engaged,mean_dprime,mean_dprime_engaged,max_dprime,max_dprime_engaged,mean_running_speed,mean_pupil_area,mean_dff
846929750,846599329,[843049827],440298,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),M,116,,VisualBehavior,OPHYS_6_images_B,6,images_B,active_behavior,Novel >1,0,2,6,05-04-19 13:07,CAM2P.3,1,[847125577],1,28,31,237,87,556,-999,3,465,150,5,150,155,1.075,4.377377106,0.758819354,0.765165552,0.808900206,0.16340141,0.185684921,0.201694031,1.833696896,1.79022437,2.523086039,2.523086039,29.30811692,1.299243812,0.004245348
842346969,,,442709,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),F,96,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,0,11,0,27-03-19 12:00,CAM2P.4,,,,17,21,145,53,977,4153,4,263,92,5,92,97,0.669,3.074414079,0.669666835,0.67619294,0.671030109,0.275440715,0.235563414,0.285496629,1.065679794,1.049939882,1.353557447,1.316433716,28.81695181,,
842812730,842752650,[876693136],442709,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),F,97,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,1,12,1,28-03-19 12:22,CAM2P.4,1,[842975542],1,22,26,187,62,713,-999,4,454,125,5,125,130,0.9,4.030323257,0.636826449,0.634479031,0.653593579,0.143829884,0.113821674,0.141519163,1.47486963,1.529974311,1.949908689,1.949908689,20.70787377,1.432666185,0.005686358
844027599,843871375,[876693136],442709,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),F,101,,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,0,14,3,01-04-19 11:00,CAM2P.4,1,[844395446],1,11,20,125,35,959,-999,9,300,90,5,90,95,0.655,3.425775561,0.679297368,0.685619207,0.692264375,0.44205758,0.423941638,0.442992462,0.610189346,0.634505353,1.067570524,1.067570524,6.037953943,1.079575263,0.008652122
844649493,844465368,[876693136],442709,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),F,102,,VisualBehavior,OPHYS_4_images_B,4,images_B,active_behavior,Novel 1,0,0,4,02-04-19 11:12,CAM2P.4,1,[845037476],1,14,22,163,22,837,-999,8,709,141,5,141,146,1.012,4.044316029,0.866089503,0.873071485,0.86610592,0.370097874,0.337310989,0.36891641,1.480167706,1.485665989,2.288210873,2.288210873,0.938504794,1.156143282,0.019519163
846011320,845840207,[876693136],442709,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),F,104,,VisualBehavior,OPHYS_6_images_B,6,images_B,active_behavior,Novel >1,0,1,5,04-04-19 10:56,CAM2P.4,1,[846487947],1,28,33,230,78,670,-999,5,537,152,5,152,157,1.089,4.473958653,0.771010396,0.769109255,0.831536594,0.207336084,0.157074646,0.251838723,1.703602971,1.717446847,2.456891608,2.456891608,1.870419713,1.381680292,0.014547306
848613406,848264483,[846215539],445002,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),M,97,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,0,11,0,09-04-19 15:26,CAM2P.3,1,[848697625],1,29,35,228,84,632,-999,6,534,144,5,144,149,1.033,4.395036502,0.776767304,0.782166098,0.86562128,0.245218217,0.273735327,0.289052614,1.575536838,1.69198309,2.174835616,2.174835616,24.32786317,1.377496772,0.002327452
849651275,849597937,[846215539],445002,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),M,99,,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,0,13,2,11-04-19 14:31,CAM2P.3,1,[850479305],1,26,28,200,83,699,-999,2,426,117,5,117,122,0.844,3.839659764,0.730586205,0.738375668,0.825948852,0.145728291,0.131374433,0.166236837,1.941749831,2.187775816,2.735961718,2.735961718,28.42783677,1.330051488,0.003126492
850989832,850959102,[846215539],445002,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),M,100,,VisualBehavior,OPHYS_4_images_B,4,images_B,active_behavior,Novel 1,0,0,3,12-04-19 15:30,CAM2P.3,1,[851060467],1,27,34,231,77,664,-999,7,550,154,5,154,159,1.103,4.856793235,0.814580451,0.818668501,0.898521539,0.279477869,0.282510842,0.359021491,1.71510991,1.687139475,2.601574612,2.601574612,24.56137771,1.314790791,0.004345695
852451567,852326785,[846215539],445002,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),M,104,,VisualBehavior,OPHYS_6_images_B,6,images_B,active_behavior,Novel >1,0,2,5,16-04-19 14:24,CAM2P.3,1,[852691524],1,23,30,201,40,731,-999,7,649,161,5,161,166,1.152,4.850924755,0.812951129,0.817480115,0.813556538,0.234643831,0.217327814,0.235484034,1.685695567,1.686448061,2.249519359,2.249519359,30.2177463,1.335030418,0.004295458
848348215,848143026,[845588020],445270,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),M,96,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,0,11,0,09-04-19 11:51,CAM2P.3,1,[848697604],1,31,38,248,156,596,-999,7,261,92,5,92,97,0.669,3.401477756,0.323789091,0.327868345,0.432809193,0.16905526,0.172479946,0.228173375,0.563229455,0.662607236,1.094184772,1.094184772,20.17789039,1.660950556,0.00606052
849494762,,,445270,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),M,98,,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,0,13,2,11-04-19 11:13,CAM2P.3,,,,15,24,168,92,705,2788,9,130,76,5,76,81,0.557,3.604475656,0.408072664,0.410676831,0.450650344,0.273169939,0.267705458,0.341297412,0.39689715,0.352631722,1.105217049,1.105217049,22.21758818,,
856467236,856295914,[845588020],445270,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),M,111,,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,1,15,9,24-04-19 12:09,CAM2P.3,1,[856938751],1,13,23,161,84,680,-999,10,152,77,5,77,82,0.564,3.206550402,0.557861225,0.560578616,0.574909875,0.522960404,0.531340292,0.536095238,0.091327335,0.127944809,0.764709674,0.764709674,27.4422489,1.218175085,0.005923204
858029487,,,445270,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),M,113,,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,2,16,11,26-04-19 11:27,CAM2P.3,,,,45,47,329,312,437,2793,2,27,17,5,17,22,0.144,3.774461564,0.110310063,0.106616684,0.6079214,0.097032557,0.07152333,0.5,-0.167919449,0.316874736,0.841621234,0.841621234,16.32276555,,
858967789,,,445270,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),M,116,,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,3,17,12,29-04-19 12:03,CAM2P.3,,,,29,35,242,121,513,2794,6,286,121,5,121,126,0.872,3.987242848,0.503827667,0.507136933,0.504270207,0.158200713,0.141778246,0.155878271,1.04691083,1.059771416,1.713866699,1.713866699,30.86678641,,
864068649,863981645,[845588020],445270,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),M,124,,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,4,18,16,07-05-19 13:07,CAM2P.3,1,[864370674],1,47,47,331,279,471,-999,0,115,52,5,52,57,0.389,4.493372807,0.251034285,0.254313694,0.476881545,0.067727264,0,0.150864568,0.637203114,1.121991698,2.100566622,2.100566622,19.93543749,1.132391558,0.004674286
853025613,,,445270,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),M,104,,VisualBehavior,OPHYS_4_images_B,4,images_B,active_behavior,Novel >1,0,2,5,17-04-19 12:04,CAM2P.3,,,,33,36,260,199,597,2792,3,148,61,5,61,66,0.452,3.526531626,0.348084856,0.349929839,0.460530645,0.162076657,0.163379887,0.229121048,0.613231839,0.840051766,1.465233793,1.207787455,16.22203672,,
857367017,857232455,[845588020],445270,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),M,112,,VisualBehavior,OPHYS_4_images_B,4,images_B,active_behavior,Novel >1,1,5,10,25-04-19 12:39,CAM2P.3,1,[857660011],1,25,33,237,169,549,-999,8,186,68,5,68,73,0.501,3.303091694,0.415533024,0.419236728,0.732924037,0.349479641,0.350840764,0.627353023,0.193869805,0.329874825,0.904450437,0.904450437,26.23598705,1.149278313,0.005930871
859793880,,,445270,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),M,117,,VisualBehavior,OPHYS_4_images_B,4,images_B,active_behavior,Novel >1,2,6,13,30-04-19 15:29,CAM2P.3,,,,35,38,271,185,511,2795,3,120,86,5,86,91,0.627,2.880522476,0.280273287,0.28189141,0.294568856,0.10228363,0.046748136,0.08404641,0.76675069,0.872551695,1.448890832,1.187432032,32.32421608,,
860533862,860331718,[845588020],445270,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),M,118,,VisualBehavior,OPHYS_4_images_B,4,images_B,active_behavior,Novel >1,3,7,14,01-05-19 12:25,CAM2P.3,1,[862848066],1,46,48,339,321,434,-999,2,11,18,5,18,23,0.151,2.505076766,0.113690839,0.113889273,0.756979132,0.081530591,0.037957713,0.431818182,-0.195869392,0.979037143,1.439199424,1.439199424,14.25559777,1.077557887,0.006691789
852229360,,,445270,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),M,103,,VisualBehavior,OPHYS_6_images_B,6,images_B,active_behavior,Novel >1,0,1,4,16-04-19 11:30,CAM2P.3,,,,47,47,337,331,447,2791,0,0,6,5,6,11,0.067,1.480272556,0.033539576,0.032023279,,0.060642433,0,,-0.358994142,,0.219197569,,4.344258576,,
855866701,855762043,[845588020],445270,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),M,110,,VisualBehavior,OPHYS_6_images_B,6,images_B,active_behavior,Novel >1,1,4,8,23-04-19 12:20,CAM2P.3,1,[856096766],1,28,32,214,152,635,-999,4,77,62,5,62,67,0.459,3.054834923,0.189169894,0.178279869,0.263971112,0.11223852,0.059847016,0.08752943,0.122470898,0.617044753,1.36263748,1.36263748,20.79137418,1.238804282,0.00681018
851471401,,,447663,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,93,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,0,12,0,15-04-19 10:57,CAM2P.4,,,,36,42,280,180,581,2658,6,262,100,5,100,105,0.725,4.492819351,0.461841063,0.465076053,0.70473031,0.188043668,0.151858466,0.24698648,0.686141361,1.252007548,1.737191879,1.737191879,19.21497151,,
857340041,857202651,[848390542],447663,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,103,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,1,15,7,25-04-19 12:18,CAM2P.4,1,[857658471],1,26,36,244,175,586,-999,10,247,69,5,69,74,0.508,3.405736054,0.405531519,0.407175644,0.700424587,0.356779757,0.362093037,0.551495106,-0.000606845,0.428329807,0.69852571,0.69852571,18.87799032,1.052524895,0.008263767
858974731,858863712,[848390542],447663,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,107,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,2,17,9,29-04-19 12:22,CAM2P.4,1,[859147033],1,14,24,165,71,691,-999,10,239,94,5,94,99,0.683,2.812585696,0.527443226,0.521931762,0.520525181,0.48629867,0.464076448,0.471511914,0.141057624,0.135713236,0.801277693,0.610739669,25.57047361,1.457733491,0.007678523
868070216,,,447663,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,122,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,3,20,12,14-05-19 16:41,CAM2P.3,,,,9,17,123,25,800,2662,8,298,98,5,98,103,0.711,3.043191923,0.76263504,0.753111231,0.78670755,0.495198682,0.484329117,0.519878839,0.772593675,0.762243454,1.516110984,1.3489795,21.13696927,,
868658294,,,447663,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,123,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,4,21,13,15-05-19 13:57,CAM2P.4,,,,22,29,209,104,596,2663,7,312,105,5,105,110,0.76,3.67978735,0.59529922,0.599675971,0.619324431,0.26599383,0.261701984,0.282345234,0.884990334,0.900862255,1.641911316,1.641911316,22.17485379,,
869559097,,,447663,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,124,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,5,22,14,16-05-19 14:01,CAM2P.4,,,,32,37,254,207,587,2664,5,28,47,5,47,52,0.354,2.921895947,0.260451469,0.261375509,0.448648505,0.218662056,0.185036365,0.432857143,0.068286595,0.046997356,0.85450212,0.67448975,25.41129183,,
852966248,852794147,[848390542],447663,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,95,,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,0,14,2,17-04-19 11:15,CAM2P.4,1,[853328115],1,27,36,254,120,642,-999,9,464,134,5,134,139,0.963,4.758016782,0.541723591,0.537398331,0.547410624,0.250540169,0.247091893,0.267094522,0.843995767,0.772470434,1.67347813,1.455616633,13.27849063,1.372533065,0.006506188
853875514,853773937,[848390542],447663,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,96,,VisualBehavior,OPHYS_4_images_B,4,images_B,active_behavior,Novel 1,0,0,3,18-04-19 15:59,CAM2P.4,1,[853962951],1,40,41,286,148,535,-999,1,325,138,5,138,143,0.991,5.046796694,0.611270235,0.614328339,0.851437199,0.071401863,0.026698891,0.069128064,1.784907669,2.63429271,3.082642281,3.082642281,19.67003234,1.190217559,0.005781372
855424348,855333357,[848390542],447663,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,100,,VisualBehavior,OPHYS_6_images_B,6,images_B,active_behavior,Novel >1,0,2,5,22-04-19 14:31,CAM2P.4,1,[855577488],1,37,40,289,236,520,-999,3,154,53,5,53,58,0.396,4.291798869,0.320631278,0.322013646,0.913170368,0.108342938,0.079626173,0.174195624,0.23061614,2.553901482,3.051385321,3.051385321,16.70031949,1.02253496,0.009151338
865980470,,,448900,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,116,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,0,17,0,10-05-19 10:56,CAM2P.4,,,,33,37,263,138,613,2255,4,312,125,5,125,130,0.9,3.911179875,0.533101551,0.529768218,0.562575364,0.132440752,0.089837643,0.108220498,1.283992577,1.477915955,2.123172799,2.123172799,21.75515789,,
872621004,872551243,[863992815],448900,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,127,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,1,20,7,21-05-19 11:10,CAM2P.4,1,[873154932],1,39,42,292,259,520,-999,3,63,33,5,33,38,0.256,2.415610731,0.189887293,0.187832125,0.551654076,0.136345389,0.118909779,0.406666667,-0.047312734,0.372979775,0.592106342,0.592106342,20.06590762,1.299589014,0.013426402
873846349,873653940,[863992815],448900,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,128,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,2,21,8,22-05-19 17:11,CAM2P.4,1,[873968820],1,30,32,247,192,607,-999,2,89,55,5,55,60,0.41,2.974315116,0.293396472,0.288916185,0.734997105,0.118539105,0.088498851,0.205050505,0.586755262,1.463086475,1.78043555,1.78043555,19.32386877,1.124791673,0.009520108
868064132,,,448900,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,120,,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,0,19,2,14-05-19 16:34,CAM2P.4,,,,41,44,304,214,493,2257,3,150,90,5,90,95,0.655,2.812953369,0.324380257,0.325817038,0.438211096,0.098453177,0.071127365,0.104952673,0.848984026,1.135374649,1.549987627,1.549987627,29.4483046,,
876660021,876522267,[863992815],448900,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,134,,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,1,24,11,28-05-19 13:05,CAM2P.4,1,[877018118],1,41,41,283,271,577,-999,0,0,12,5,12,17,0.109,1.822483748,0.045418598,0.037420354,,0.06668115,0,,-0.201306984,,0.518097106,,26.22803177,1.141773229,0.011635052
868546775,,,448900,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,121,,VisualBehavior,OPHYS_4_images_B,4,images_B,active_behavior,Novel 1,0,0,3,15-05-19 11:35,CAM2P.4,,,,41,45,299,206,512,2258,4,175,93,5,93,98,0.676,3.39767294,0.367652588,0.369106077,0.490412421,0.127564528,0.126409218,0.154623254,0.825163922,1.05843446,1.760152661,1.760152661,24.46426049,,
870550054,,,448900,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,123,,VisualBehavior,OPHYS_6_images_B,6,images_B,active_behavior,Novel >1,0,2,5,17-05-19 11:01,CAM2P.4,,,,41,41,295,245,543,2259,0,12,50,5,50,55,0.375,2.324724145,0.181415864,0.183648007,0.224549875,0.062469621,0,0.040927022,0.632748078,0.96454068,1.400517159,1.400517159,25.73254889,,
877605088,877497698,[863992815],448900,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,135,,VisualBehavior,OPHYS_6_images_B,6,images_B,active_behavior,Novel >1,1,3,12,29-05-19 14:54,CAM2P.4,1,[877691075],1,44,46,326,321,488,-999,2,0,5,5,5,10,0.06,1.51391538,0.032466713,0.02825762,,0.105385803,0.071072812,,-0.635421559,,0,,30.23077039,1.241838323,0.014454205
878075965,877907546,[863992815],448900,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,136,,VisualBehavior,OPHYS_6_images_B,6,images_B,active_behavior,Novel >1,2,4,13,30-05-19 12:48,CAM2P.4,1,[878358326],1,42,43,300,285,567,-999,1,0,15,5,15,20,0.13,1.16184213,0.069599959,0.06741337,,0.074280801,0.025238585,,-0.039368744,,0.421142647,,22.48025828,1.297337763,0.012721234
875020189,,,449441,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,124,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,0,27,0,24-05-19 10:49,CAM2P.3,,,,40,41,285,172,551,2182,1,276,113,5,113,118,0.816,4.636585223,0.501498294,0.502942993,0.741159778,0.070557709,0.023434341,0.091174885,1.336793929,2.05852852,2.550342277,2.550342277,22.87299338,,
876510663,,,449441,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,128,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,1,28,1,28-05-19 11:22,CAM2P.3,,,,29,36,250,118,572,2183,7,362,132,5,132,137,0.949,4.573926412,0.594233714,0.60084934,0.626358902,0.195468106,0.207859969,0.221246601,1.228268199,1.239822089,2.293459167,2.293459167,28.14255528,,
