timestamps,cell_specimen_id,dff,session_type,behavior_session_id,cre_line,pupil_area,speed
313.787,1086491370,-0.043,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,15150.396,-0.002
313.819,1086491370,-0.124,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,15633.646,0.03
313.852,1086491370,-0.112,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,15789.096,0.034
313.884,1086491370,-0.006,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,15506.157,0.019
313.916,1086491370,-0.079,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,15166.783,0.029
313.949,1086491370,-0.078,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,15300.264,0.085
313.981,1086491370,-0.031,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,15562.756,0.135
314.013,1086491370,-0.082,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,15339.464,0.11
314.045,1086491370,-0.09,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,15169.806,0.003
314.078,1086491370,-0.106,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,15035.203,-0.121
314.11,1086491370,-0.06,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,15075.229,-0.191
314.142,1086491370,-0.102,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,14594.921,-0.168
314.175,1086491370,-0.128,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,14709.42,-0.059
314.207,1086491370,-0.078,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,14849.993,0.088
314.239,1086491370,-0.102,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,14391.675,0.21
314.272,1086491370,-0.061,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,14504.048,0.246
314.304,1086491370,0.008,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,14669.961,0.18
314.336,1086491370,0,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,14828.713,0.051
314.369,1086491370,-0.012,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,14764.328,-0.08
314.401,1086491370,-0.075,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,14539.601,-0.163
314.433,1086491370,-0.107,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,14750.659,-0.17
314.465,1086491370,-0.037,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,14566.96,-0.11
314.498,1086491370,-0.032,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,14387.106,-0.036
314.53,1086491370,0.024,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,14490.806,0.01
314.562,1086491370,0.07,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,14323.803,0.024
314.595,1086491370,0.113,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,14518.826,0.013
314.627,1086491370,0.119,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,14717.707,-0.009
314.659,1086491370,0.144,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,14566.814,-0.008
314.692,1086491370,0.121,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,14469.391,0.036
314.724,1086491370,0.111,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,14257.256,0.095
314.756,1086491370,-0.016,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,14185.342,0.117
314.789,1086491370,0.019,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,14072.926,0.083
314.821,1086491370,0.054,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,13965.281,0.014
314.853,1086491370,0.026,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,13979.686,-0.057
314.885,1086491370,0.096,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,13748.308,-0.1
314.918,1086491370,0.014,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,13312.197,-0.102
314.95,1086491370,0.04,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,12829.06,-0.079
314.982,1086491370,-0.057,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,12854.111,-0.065
315.015,1086491370,-0.018,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,12636.625,-0.064
315.047,1086491370,0.017,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,12738.718,-0.038
315.079,1086491370,-0.07,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,12429.232,0.026
315.112,1086491370,-0.073,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,12427.718,0.093
315.144,1086491370,-0.078,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,12400.153,0.131
315.176,1086491370,-0.036,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,12498.554,0.127
315.209,1086491370,-0.089,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,12522.72,0.082
315.241,1086491370,0.05,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,12481.996,0.028
315.273,1086491370,-0.047,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,12434.886,-0.009
315.305,1086491370,-0.001,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,12350.978,-0.04
315.338,1086491370,0.051,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,12163.254,-0.085
315.37,1086491370,-0.018,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11846.341,-0.137
315.402,1086491370,0.006,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11911.534,-0.178
315.435,1086491370,0.099,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,12017.981,-0.184
315.467,1086491370,0.055,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11853.182,-0.097
315.499,1086491370,0.03,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11852.688,0.15
315.532,1086491370,0.009,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11845.605,0.59
315.564,1086491370,-0.027,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11680.154,1.229
315.596,1086491370,0.081,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11687.866,1.992
315.629,1086491370,0.058,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11864.749,2.723
315.661,1086491370,0.133,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11892.295,3.26
315.693,1086491370,0.026,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11910.68,3.529
315.726,1086491370,0.101,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,12091.336,3.539
315.758,1086491370,0.102,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,12230.849,3.346
